distribution_id,distribution_key,title,type,user_role,created_by_user_key,school_key,district_key,organization_key,expiration_date,expire_offset,active,allow_direct_pay,allow_reimbursements,allow_marketplace,is_shared
590,fbbaf271-b4dd-4ec5-826f-5265d47f2d6b,Spicy BBQ Sauce,Operator,user,dc4a9e68-70a9-4d51-996b-31dd705a0f07,27e62581-c0c0-45cd-a1fb-98d2dfd70e54,672687d7-00a1-4257-8cbe-a46a0505e9a8,dbc4433e-2caa-489a-9b88-7cc0184e69b2,2025-09-28 16:21:20,End of month,0,0,0,0,0
591,de80fbe0-047c-4311-8540-bf02e02e3c28,Air Fryer Oven,Author,moderator,dc4a9e68-70a9-4d51-996b-31dd705a0f07,c675bf5f-d493-4c3a-af49-94638e1429a3,9641c81c-2b1e-4551-bf74-e2a643f76a4c,17b68f59-8b6d-4790-9915-7d5f9b251162,2024-12-30 23:59:47,On renewal,1,1,1,1,1
592,c3d7fbcd-4253-4bd4-8196-9e28cca5743f,Noise Cancelling Ear Muffs,Viewer,viewer,dc4a9e68-70a9-4d51-996b-31dd705a0f07,b700cf4a-cbde-45ea-a4ed-69118a28faca,910edcb9-38c9-4d93-96dc-768f6ab8ece1,d6591b67-3539-46ef-9524-acc6f7bfb294,2025-01-19 12:17:41,30 days,1,1,1,1,1
593,602b1ec6-29c4-471d-afce-a4970da0cf20,Fashionable Fanny Pack,User,admin,dc4a9e68-70a9-4d51-996b-31dd705a0f07,77c9188a-3ed8-4576-8da0-f81a6e27cedc,b8b24832-a735-44f8-bdb6-f1f0d5d8db17,6fa2ac50-5676-457d-81f2-a28ceb1345de,2025-04-12 19:45:39,12 months,0,0,0,0,0
594,b58f1300-4767-4110-b81b-d79dfb2550e3,Fresh Strawberries,SuperAdmin,contributor,dc4a9e68-70a9-4d51-996b-31dd705a0f07,8c61ea9c-30c7-45b0-8678-c3901f639523,b0ad7476-d779-4eda-87b4-11200bfccbac,effb72b0-3b3c-4ed6-b4bb-4ee68ee887fb,2024-12-26 17:46:04,Never,1,1,1,1,1
595,460a676a-7512-47d0-86df-434a9108b7da,Homestyle Beef Stew,Developer,user,dc4a9e68-70a9-4d51-996b-31dd705a0f07,23fdd2b1-f261-44e1-872d-49e4a4d53ab9,e2d8421c-00ca-4b1a-84e9-700d9bbb1405,9fc0fd11-4404-4794-bbdb-554c0c21b717,2025-02-13 09:39:59,3 months,1,1,1,1,1
596,29bf7bc4-b608-4297-96ec-2c13a4b77acf,Compact Umbrella,Admin,guest,dc4a9e68-70a9-4d51-996b-31dd705a0f07,5ca90042-98a2-4959-85d7-7a4bbdbd9db7,36d33cf6-6767-4031-8f74-60cfcdb1b6ae,47da48ae-3b47-4f9c-9a5c-6f89a5f6cd71,2025-02-14 09:50:29,14 days,1,1,1,1,1
597,dca514bb-aa9f-4995-b93e-f04a856233d8,Personal Blender with Travel Cup,Manager,editor,1feb0313-e1db-4843-838c-abfd261efbee,334bbb39-945a-4154-9a08-d624bd7f8d16,4218028e-b8ee-4e84-add0-de76426ef9d2,7423643b-be5d-442f-b09f-ba79c653ed4f,2024-11-29 11:53:47,6 months,1,1,1,1,1
598,783dd15a-9912-4b94-97cd-2f144920cf74,Sesame Ginger Dressing,Customer,support,1feb0313-e1db-4843-838c-abfd261efbee,ae3cbbb2-49e8-43cb-b5a0-6a0c5e83dbb2,cf2300b5-a538-41eb-b3f8-14f6d613e0fb,ea2afd1d-5c18-4972-ae4b-73369bd717da,2024-11-14 21:03:19,After payment,1,1,1,1,1
599,3f906e88-896d-4f63-bc16-537e0fe10f0d,Sesame Garlic Noodles,Moderator,manager,1feb0313-e1db-4843-838c-abfd261efbee,1f28580f-78fc-426c-92e1-33f0bb8d88f1,c6515fee-5c28-47fa-8c33-8df394d86d00,9f5b9930-90cb-4d72-83bf-12395491e663,2025-08-10 06:05:58,7 days,0,0,0,0,0
600,6c4397de-7423-4b87-8a84-2c38b2ac3857,Collapsible Storage Crates,Vendor,developer,42573aa1-f8d5-4ae8-bf36-06b812e0907c,d2500787-8579-4484-ad20-960119893273,3f906e88-896d-4f63-bc16-537e0fe10f0d,9fc0fd11-4404-4794-bbdb-554c0c21b717,2024-12-20 02:32:10,On cancellation,1,1,1,1,1
601,7873e3e9-29d3-4ac7-a229-3d754f5a3d6c,Apple Cinnamon Breakfast Muffins,Manager,viewer,1f1e94e2-acc5-4a51-8283-f2807aa2217f,4af1af94-da30-48d0-abd6-8ec071fae2e0,6b443c3d-1000-4c2e-a3a0-a5011b0b1bdb,2c880276-e9c3-4349-b9c2-f01febb90884,2025-06-13 05:44:00,Immediate,0,0,0,0,0
602,0dd6db05-7dca-44b8-a014-ba4bc8a13b80,Essential Oils Diffuser Necklace,Operator,developer,1f1e94e2-acc5-4a51-8283-f2807aa2217f,f293fda2-cb78-44be-98f0-9a923826df89,24e52909-8bf4-41bd-b78e-cafc0ce7b206,b7b1ac8b-d799-4f70-b7ad-7fbdab5171d8,2025-04-12 11:22:25,Custom,0,0,0,0,0
603,b46b6b4f-8b42-4dad-b147-753a82ef4165,Leather Wallet,Admin,guest,1f1e94e2-acc5-4a51-8283-f2807aa2217f,6affab73-70ac-429f-b453-9de85fa30955,2b77382b-5ab9-4b1d-abea-c02d8305c8dd,4bc87eb1-ddc7-4c6a-847d-cd97937fe59b,2025-07-09 13:14:22,After activation,0,0,0,0,0
604,0fe41eac-b28b-45f4-9ce7-ecb466ef306f,Black Bean & Corn Salad,Moderator,contributor,1f1e94e2-acc5-4a51-8283-f2807aa2217f,45a7577e-e8d9-43ba-b0e8-de441681cf72,b9a567c3-3bc7-44c9-8410-7a86bdba10ea,180246f1-c648-4829-a568-2627d5acfb05,2025-01-16 14:46:12,90 days,1,1,1,1,1
605,d97f1a8d-6f06-49c8-a3cf-3c1e911d9f65,Sports Windbreaker,Member,user,1f1e94e2-acc5-4a51-8283-f2807aa2217f,4838c099-634c-410a-9014-93a6fdbda9bc,cc49823f-cbb1-43cf-b51a-b40647512514,b45f4ad2-5845-4af6-b3f0-1fcaacea65cc,2025-07-15 09:29:50,24 months,0,0,0,0,0
606,1f62336c-e7a0-420f-a011-e1c9112036f2,Frozen Chicken Nuggets,Consultant,moderator,1f1e94e2-acc5-4a51-8283-f2807aa2217f,4a618cc4-c6d2-48ca-b1dd-1b007dd16e7c,324d90df-2c43-44d4-926c-dc848c58aec1,df5cc27a-d8e1-49c2-841e-bee537038554,2025-05-29 16:11:06,1 year,0,0,0,0,0
607,450a3015-f482-4465-a150-780b4c0a1e04,Vegetable Samosas,Analyst,support,1f1e94e2-acc5-4a51-8283-f2807aa2217f,e848239a-e8fa-4da6-8306-2f944c1b58b1,3526253c-f370-4e36-81f9-706884e94b3a,6648ead5-e12e-4532-8fcc-4d57b00b5e7d,2025-04-26 17:59:46,2 years,0,0,0,0,0
608,3f6f0526-5d43-4f1a-a891-a680bad42447,Vegetable Fried Rice,SuperAdmin,admin,1f1e94e2-acc5-4a51-8283-f2807aa2217f,ef28bafe-f0c3-4182-933e-b2ac5dda2ae6,42c9594b-a239-4061-8dfa-989c13263144,06ce4f49-9abb-4eb7-88da-43cc6eb87025,2025-03-30 17:50:32,180 days,1,1,1,1,1
609,e2319dd1-5313-48eb-9889-d3e1d7cef0c1,Sporty Slide Sandals,Partner,manager,9fc0fd11-4404-4794-bbdb-554c0c21b717,190f7dc9-91a0-4928-9baa-185b64c3efb4,02c33da5-44b7-4841-bc6e-b7383a4c7d00,911adedb-3f4c-4b56-93a0-07f68a6bfae0,2025-08-26 18:37:37,60 days,0,0,0,0,0
610,d62e1ada-5189-4ceb-981c-1bb248c6cc71,Ceramic Non-Stick Frying Pan,Author,editor,9fc0fd11-4404-4794-bbdb-554c0c21b717,c75565f5-96ad-46dc-a58b-f037121b50b5,9cd6b849-8a16-43f6-930c-f7fe8cfa00f7,9945f540-1ab1-4fad-bfa3-7a857adf713d,2025-01-23 14:37:12,Custom,1,1,1,1,1
611,985f4347-adc0-4316-978a-f8ec30875b13,Instant Pot,Editor,editor,9fc0fd11-4404-4794-bbdb-554c0c21b717,6c20defa-1854-416c-a8ca-f8b22faaa916,3b5b9696-19e5-4de2-a31c-500f7d06197b,6ebf5afa-00c3-47e1-ba7c-c21006a73361,2025-04-24 16:30:58,After payment,0,0,0,0,0
612,cb90985b-ecc3-44b7-9b2a-31ad5c2cc94c,Leather Biker Jacket,Viewer,developer,ccce7748-1038-4063-bca3-af61c81ad3b3,b7c02c1e-3a24-4611-823b-0b6d9b667e2e,ae37187c-cb92-429d-80ad-e6d631eb0783,94fd7742-bf5e-46f8-96e8-b0fb3dc2a115,2025-03-08 00:08:43,After activation,1,1,1,1,1
613,fb02c4a9-54da-49d9-81a2-0bc3dc660cea,Magnetic Phone Case,Contributor,guest,ccce7748-1038-4063-bca3-af61c81ad3b3,315c2ae1-3bbc-4ee1-941e-136fe630953b,70f05bf2-2dd5-4b40-bd0e-da6215bcafef,e07ad007-3912-41f8-8105-4f2b68083f46,2024-10-26 12:42:37,Never,1,1,1,1,1
614,13d79f04-2adf-45b7-8864-e04a790c5145,Acoustic Guitar,Guest,contributor,ccce7748-1038-4063-bca3-af61c81ad3b3,0ec5b816-5217-49a2-8858-0c5e5bdb56c8,90a62580-c0c9-4e4c-ac53-27e141463230,6d22a08a-d524-4e2b-909c-fdd6f252a27a,2025-04-22 07:24:00,1 year,0,0,0,0,0
615,58ee64c1-aaf5-4f31-b322-d654af4ad9de,Dark Chocolate Covered Raisins,User,moderator,ccce7748-1038-4063-bca3-af61c81ad3b3,09209587-3fef-420a-8132-a02c6d88b879,4139d6fb-b420-4276-a15e-3c33c85b43e4,988301ff-8f13-4fb3-85cc-81ee972f6a0f,2025-07-21 09:08:19,180 days,0,0,0,0,0
616,1293507a-075d-42a4-b6ec-3f66d75dcb5f,Andouille Sausage,Developer,manager,ccce7748-1038-4063-bca3-af61c81ad3b3,643c39c3-64ac-4658-8b30-e10dcd3f8dde,437ce472-dda3-4fd5-94e4-4b0f432c17bf,f6496c7b-16b3-4b62-86ab-24a414b85dcc,2024-10-29 12:14:57,3 months,1,1,1,1,1
617,2e971fec-cc67-4f45-a0c5-fb4222ea783f,Honey Butter Popcorn,Customer,user,ccce7748-1038-4063-bca3-af61c81ad3b3,5be354a8-8baa-4ed7-8267-7286be941710,5c9c7dfc-48c5-458d-9ae9-e195a8d69d7c,51d34ff7-0743-4793-9a32-8018309fa955,2025-07-08 03:13:55,7 days,0,0,0,0,0
618,a11bc21f-8a46-497c-b5ee-3c9abf59e2fd,Travel Sewing Kit,Vendor,support,ccce7748-1038-4063-bca3-af61c81ad3b3,16874b3f-37bb-40bd-8d46-ef14a3d3f37a,19315cc2-b3cf-48ea-9aa7-c77146256374,6f20c9ba-8f75-4c70-898c-2cbd7683d50b,2025-01-24 04:19:02,On cancellation,1,1,1,1,1
619,5222ca44-997f-4bf8-919a-41d3516d7983,DIY Candle Making Kit,Support,viewer,ccce7748-1038-4063-bca3-af61c81ad3b3,1220aea8-44a6-441e-b953-5ae265114b44,da726777-c68c-446d-8848-f4382dd6c7d4,7a8f8e4c-a37e-4ffa-9ee9-5db3969e0dd0,2024-12-11 12:24:03,2 years,1,1,1,1,1
620,8df4a84e-dcf4-4eb8-a965-eada36c40d8d,Pasta Primavera,Subscriber,admin,2533187b-3ed0-48f0-8305-397b96cdde03,fbeadc68-ed5b-428d-b642-acc79a9b6f84,f58a5818-f1d9-41f2-907f-9e5f30e87739,a4018051-d67e-4e53-beaa-99ee07c30146,2024-11-20 03:56:40,End of year,1,1,1,1,1
621,cea90e7a-81de-4014-8970-6366d918b055,Smart Plant Monitor,Support,moderator,2533187b-3ed0-48f0-8305-397b96cdde03,8411268a-0657-4219-b3ae-4ecaacc7514b,ea774df7-a2a9-4d31-88dc-2069a5c84985,92090e03-d36c-4f8d-8ec8-84c4aa266f91,2024-10-18 08:46:47,On renewal,1,1,1,1,1
622,510ba917-8f11-4af4-a702-6a886a091898,Peach Yogurt,Developer,viewer,2533187b-3ed0-48f0-8305-397b96cdde03,c06059fe-8147-4740-8e6a-046045860419,4e73d391-cf66-4b2e-baa9-cc6df50ca8d8,f089fa38-0702-4e6e-b6c2-f97c9f580bf1,2025-08-02 16:46:50,Immediate,0,0,0,0,0
623,19897ba8-f2cd-44d6-8964-667bd4564894,Pineapple Teriyaki Chicken Mix,Author,admin,2533187b-3ed0-48f0-8305-397b96cdde03,b2c32499-e1af-4cd2-8a36-3f76a234f538,2058c9b0-df30-41f5-8b84-ea07649653a8,3284caf7-7f97-484e-854d-c013a9df7529,2025-03-06 01:47:32,60 days,1,1,1,1,1
624,3fe999ec-d54b-46b7-9184-f6c04b03d3f4,Floral Wrap Top,Subscriber,contributor,2533187b-3ed0-48f0-8305-397b96cdde03,4d73ab2c-0439-4d33-81ee-978235d76837,8a5b5e16-aa01-4e3a-b514-c8db9c49eeb9,18ce4622-a961-442d-a083-736bd106e3b7,2025-04-16 03:18:35,24 months,0,0,0,0,0
625,05d84c07-aaf8-4960-95c9-9cbfb7d577ab,Cinnamon Ice Cream,Viewer,user,2533187b-3ed0-48f0-8305-397b96cdde03,da5c2edc-de9b-4371-b8ae-a03939f90760,a7f02988-df1f-4aee-a4c8-cc58b6882100,877a1117-459f-493e-ae56-d700bfe4b7fd,2025-02-27 22:23:50,End of month,1,1,1,1,1
626,41828d4f-81b2-4a2d-ae33-7a8585f7d4fa,Handmade Wooden Utensil Set,Analyst,guest,2533187b-3ed0-48f0-8305-397b96cdde03,5c8fcac6-b9f2-4135-a623-6b867475f483,f7772617-0fc8-4cb6-99ef-93b4e78c2464,09ff46f5-7fa4-4e6e-a66f-99c8498b0ec2,2024-10-11 15:25:24,30 days,1,1,1,1,1
627,a7f02988-df1f-4aee-a4c8-cc58b6882100,Hand Crank Blender,Vendor,editor,2533187b-3ed0-48f0-8305-397b96cdde03,e2497b6f-5ed9-416f-9181-a009cf2fd998,6c99f722-ced9-46c6-8619-4a29fbaa0cdf,accc1945-c526-4558-b8a5-b6707c1cf6e8,2025-04-10 20:56:34,14 days,1,1,1,1,1
628,a94067e3-cefc-4dd4-99e8-bd2d897eebab,Electric Kettle with Temperature Control,Partner,support,8795059a-cc28-4ba8-8c7d-da7e4769d2bc,098116a6-ebc3-4312-a787-29446bef2992,7c3a3fbf-b516-4cfb-b239-6bfbe7df5f96,00cdd493-d972-43f6-a2ca-d5e99b814f7e,2025-04-01 08:28:24,12 months,1,1,1,1,1
629,2bcc25ae-a553-47ab-9eb4-b1f442fcf0ae,Miso Soup Starter,Manager,manager,8795059a-cc28-4ba8-8c7d-da7e4769d2bc,0f22a2f5-bc42-4db0-ba73-ae58afdb808e,235e405a-714f-4e0a-9bd3-5b33cf9552d9,26a44595-f382-4ae9-8c47-be72116fdddc,2025-10-03 00:30:12,90 days,0,0,0,0,0
630,ddec0181-e0a6-454f-947b-9a9ba258a5d5,Smart Light Switch,Moderator,developer,8795059a-cc28-4ba8-8c7d-da7e4769d2bc,c4acc03a-a728-4226-b08a-f5d85994a4f2,34fd346d-81d8-4ce5-8f8a-6e481ed8335d,df5cc27a-d8e1-49c2-841e-bee537038554,2025-02-02 16:44:46,6 months,1,1,1,1,1
631,fd255e9c-44a4-4cdd-b21f-5ec44a1e541d,Rustic Wooden Picture Frame,Member,support,8795059a-cc28-4ba8-8c7d-da7e4769d2bc,c2e5fc53-785d-4b9e-9d4d-f4d2298cbf15,9a46461f-ca70-4ec4-8597-933144f82057,71f198ae-0945-48b4-8c62-9872d55c0671,2025-09-02 04:05:28,14 days,0,0,0,0,0
632,ce560861-d159-4f35-9ae2-7a47840775f9,Veggie Burger Patties,Customer,viewer,8795059a-cc28-4ba8-8c7d-da7e4769d2bc,eb9add06-9dd9-4744-8fa2-4108d1ff7fa8,095c795a-0e47-4516-8db9-3f89e1d69ae3,a7e89bd5-9d2a-4baa-a886-5f2a689303bf,2025-08-07 18:20:44,End of year,0,0,0,0,0
633,c5702115-a53e-42ab-a8c3-95bb57b35faf,Honey Graham Crackers,Operator,admin,8795059a-cc28-4ba8-8c7d-da7e4769d2bc,b7456ffd-cf75-49f1-8d2b-32bfeadc5c82,b80071bf-707a-419d-a28e-57a1591f7da3,cf2300b5-a538-41eb-b3f8-14f6d613e0fb,2025-08-25 13:36:02,30 days,0,0,0,0,0
634,b72f6009-c8f9-4834-b850-5440513de8f8,High-Speed HDMI Cable,Consultant,editor,8795059a-cc28-4ba8-8c7d-da7e4769d2bc,527b54f2-a203-479d-8ae7-f26ead8365fa,4542f701-3ebc-4cc1-af27-2a8fcb689d5e,66f2096d-3fa8-4bd2-9dcc-e6392bcb705a,2025-02-04 14:11:07,90 days,1,1,1,1,1
635,6c99f722-ced9-46c6-8619-4a29fbaa0cdf,Almond Coconut Granola,Editor,developer,8795059a-cc28-4ba8-8c7d-da7e4769d2bc,b912893a-475d-45d3-9c2b-50a5d688a1f0,d400bfe8-9448-419d-aa0d-e1ef62d4819e,2886d4f3-f622-48a8-aac8-41f67e25be8d,2025-03-03 06:25:09,On cancellation,1,1,1,1,1
636,361a4cae-a030-46d1-9bbc-90231bfa5fd9,Ski Goggles,Guest,guest,8795059a-cc28-4ba8-8c7d-da7e4769d2bc,32601441-0960-4ea0-a425-88738805184a,a1fe4cd5-db30-4508-85ec-9cf8dbe3bca4,1d29ad1f-3bad-40bb-8998-b182b93726e0,2024-11-18 08:05:14,After activation,1,1,1,1,1
637,d3c7f00b-4210-4145-952b-a0bd42219677,Dog Training Clicker,SuperAdmin,contributor,8256df13-86f7-4977-bb98-8fb31393932a,19121ddf-c59e-4451-9139-0f625e672a70,c27a5f3a-d386-466e-9ebd-ec648d984ab5,32cfab91-65d7-4afe-a7c0-239257dfe2de,2024-12-11 22:05:40,Never,1,1,1,1,1
638,f2ea130d-79d0-446b-b13e-412dcfb75058,Fishing Rod,Admin,moderator,8256df13-86f7-4977-bb98-8fb31393932a,ff1f1b5a-3583-4dca-808b-fbdfdaf7e9aa,f68ca294-6c47-46b1-a59c-2ea663743b18,2b77382b-5ab9-4b1d-abea-c02d8305c8dd,2025-02-01 23:32:22,24 months,1,1,1,1,1
639,26fc40b5-f445-49e6-864b-5d11999e74aa,Honey Mustard Sauce,Contributor,manager,11320394-c446-44f1-aa89-0394b7709d3c,df0b82da-046f-4197-8e98-388b72b4b419,f544f65d-04bb-44d2-92cd-a4e52c873b36,bec723e4-f231-452f-b3cc-a41b525ac672,2025-05-22 22:17:40,After payment,0,0,0,0,0
640,e655bab9-c247-46f8-bd10-1e66f0319105,Ramen Noodle Soup Cups,User,user,11320394-c446-44f1-aa89-0394b7709d3c,9beca821-3b3c-4bee-819d-ef0a22006eed,d6432f9d-0b1c-4b03-a766-d4255667b24f,3f1d29a9-3f3b-455c-a323-97b79683a769,2025-08-30 11:51:18,On renewal,0,0,0,0,0
641,cc39dd81-43e5-4047-b5ac-2a54736ba83c,Cinnamon Raisin Bagels,Support,manager,c2ecdeb7-15bb-4a64-b03f-ba57f90b40a8,76ea31cc-f629-4c60-82da-4b46a6e87d89,2ff02b28-71a5-4063-bd17-fd71cba636dd,92112d10-6d20-4f11-a9bc-834272efb7c1,2024-11-10 06:38:16,1 year,1,1,1,1,1
642,2028b1c2-1b33-459f-92a7-3e92172b3a98,Olive Oil,Subscriber,user,c2ecdeb7-15bb-4a64-b03f-ba57f90b40a8,dd098ca1-9461-410c-b442-81ec0aecea6b,8b4ca423-6224-44ed-9565-b3bf990e24ed,b6551a7b-eb0f-4d79-939d-8b95245dfb0f,2025-03-10 03:22:18,Immediate,1,1,1,1,1
643,3214b028-9b11-45b2-bc04-038a5a77d383,Chickpea Pasta,Partner,viewer,c2ecdeb7-15bb-4a64-b03f-ba57f90b40a8,4b843e49-cb30-4f1b-bec1-12adcf24d10f,1af28c2d-ee04-46b5-b32f-e859d5d31ac4,9cd6b849-8a16-43f6-930c-f7fe8cfa00f7,2025-07-26 13:00:12,7 days,0,0,0,0,0
644,3319aa50-bbfa-47a2-8101-637938baaa07,Buffalo Chicken Wraps,Manager,developer,c2ecdeb7-15bb-4a64-b03f-ba57f90b40a8,43e55bc9-b7b6-4fe7-bb16-8fa1ef0d9467,25cf5d8d-66ec-4a20-ad12-e67682e08fc6,327a2f20-d408-4ac0-aace-4ef0f85ff238,2024-10-20 01:20:54,180 days,1,1,1,1,1
645,15784f62-3f4f-4392-a02a-e826ae314d57,Multi-Tool,Analyst,support,26a44595-f382-4ae9-8c47-be72116fdddc,c7bde823-284b-4ed3-b11d-63818d204f52,af24066c-861b-42b7-a45f-a203823b233c,57e87489-18ed-4191-838a-c8ef7530dd6e,2025-04-30 11:34:12,60 days,0,0,0,0,0
646,3a36fd89-f703-4dd2-9572-5d727d08b2d0,Energy Protein Bars,User,admin,26a44595-f382-4ae9-8c47-be72116fdddc,7b70c5ca-a1b8-482c-a151-8a5529650a2f,22e68886-15c6-4441-8b7f-0c35a8505c15,11320394-c446-44f1-aa89-0394b7709d3c,2024-10-18 18:12:15,Custom,1,1,1,1,1
647,d11cc1b2-c58a-459f-81e8-40b5a07a30e3,Yoga Wheel,SuperAdmin,contributor,26a44595-f382-4ae9-8c47-be72116fdddc,cd61aefc-c06d-4818-af81-4161434d490c,90f05afd-9cb4-494a-af63-eedc181384df,446c2d70-ebc5-40e6-9516-f8cf0ff17018,2025-02-16 19:05:52,End of month,1,1,1,1,1
648,a418aee5-9d6d-4a16-8348-f740284d76b2,Mechanical Pencil Set,Member,editor,26a44595-f382-4ae9-8c47-be72116fdddc,8fbc1f9d-005e-4c6e-8da6-b1cc3a642e82,975916c1-f416-4f7c-b6ee-7f6b05e19ffc,b845563b-8bf9-4c4b-b66b-1f95b1068395,2025-06-09 20:38:37,12 months,0,0,0,0,0
649,e977c938-673d-4d2b-bef7-73d2ee367290,Stuffed Peppers with Quinoa,Admin,moderator,26a44595-f382-4ae9-8c47-be72116fdddc,63738881-5323-4c7e-9df0-97430cc58bda,da1de809-bac3-4fb7-934b-24cc723157a3,9916a598-9fd1-4978-90dc-d114c9fd72db,2025-07-14 08:29:43,6 months,0,0,0,0,0
650,643b4fd9-4183-477a-855a-505d7c9b9c15,Laundry Detergent,Consultant,guest,26a44595-f382-4ae9-8c47-be72116fdddc,c4365ac8-d149-437d-8874-8d80eefaeb85,1013484e-88cc-4a66-82dc-050bc6c819ee,e4cb467d-71cd-4da0-97da-ee748bb4a54c,2025-07-02 23:10:11,3 months,0,0,0,0,0
651,08dc20e8-89be-4321-bff8-7afd0430d482,Honey-Balsamic Vinaigrette,Customer,editor,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,4fc6c546-d294-4d51-a425-aa15be18a065,18dc8e95-59eb-4b7a-88b0-c77854fb9b42,015af7ba-0a05-48fd-87f9-ef1244924ec2,2025-06-04 03:46:03,2 years,0,0,0,0,0
652,61eb52d7-258b-4aeb-ba7c-2cf2ce24d9a2,USB Flash Drive,Contributor,moderator,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,54bc022b-9cdc-411d-aa93-c40121f9ef27,2a5e6fe1-909e-4e60-b7f7-51230d62504f,d131905d-f259-49b8-b944-c741567fd26c,2025-08-02 16:16:41,3 months,0,0,0,0,0
653,e4cc7e9b-65f7-46b5-bfbf-8e0321e40411,Mango Chia Pudding,Vendor,viewer,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,64e88cc7-d1dd-4c35-aa92-14b1a143c7fd,1f62336c-e7a0-420f-a011-e1c9112036f2,82520492-4ee7-4c93-9291-1ca5218eda91,2025-06-21 10:57:46,End of month,0,0,0,0,0
654,42885a9a-de62-412a-b8d1-bc436325f5e9,Electric Pressure Washer,Author,manager,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,fbb08ea3-a6d0-453e-9c58-e7e9a7acb803,d0c0959b-8079-433f-af60-31dc1e455339,bc603857-1731-4538-b691-5bdd679d2117,2025-07-10 13:44:57,On renewal,0,0,0,0,0
655,8cd1ee29-eab8-4586-9b45-614f6cc6fb09,Lightweight Backpacking Tent,Viewer,contributor,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,6ff34193-47ef-413f-ac44-2d2a8512446a,26fc40b5-f445-49e6-864b-5d11999e74aa,61905a5d-563a-4a38-a9dd-acba373b359e,2025-04-02 17:53:04,2 years,1,1,1,1,1
656,f8f94b96-54ed-4ce3-a6d3-b1c312f471c3,Sliced Bell Peppers,Operator,user,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,e372aec5-2549-4a1b-be9b-6069e0096291,f43bb541-df06-4a79-8d82-fee4c0221dbd,4e5c5ac3-3bb6-4382-9c8c-df6da54b1ce4,2025-01-10 04:54:53,Immediate,1,1,1,1,1
657,05a7455e-b693-462d-8d03-4c61966110b6,Pet Hair Remover,Editor,support,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,9ee9eb8f-8122-4b65-b0b5-4ded93c3e808,d4ad7622-9125-4e2c-be70-82feaea1dfb0,06ce4f49-9abb-4eb7-88da-43cc6eb87025,2024-12-15 16:10:54,Never,1,1,1,1,1
658,39c49010-501d-407a-b7c0-27e5cca8cbf6,Personal Blender with Travel Lid,Moderator,admin,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,e410b1b5-51bf-4d6d-8520-430e6b8a7863,d6432f9d-0b1c-4b03-a766-d4255667b24f,22e68886-15c6-4441-8b7f-0c35a8505c15,2025-07-21 09:27:52,6 months,0,0,0,0,0
659,bedb1b7c-5301-4fc6-a4aa-60a0fa32c673,Teriyaki Tofu Stir-Fry,Developer,developer,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,f8ea7ed3-9b64-4627-b853-0c203e79054f,339b7fe8-6702-4403-8c33-f89d3ebebe81,15811d2a-cbdf-4370-8438-23133e7cd41f,2025-10-01 20:31:07,After payment,0,0,0,0,0
660,1c8c9c10-f19d-4afc-987b-7d616e8c294b,Trendy Bomber Jacket,Guest,guest,49486b90-25c8-4083-b1eb-9d7b2f5f6db4,6d687b3d-4426-48ee-88dd-ee61892fa026,0c642191-ced4-4932-a496-47008134e649,6e38c632-9dee-4a24-b20e-8da5bd83e3c1,2025-01-11 10:22:51,14 days,1,1,1,1,1
661,4e73d391-cf66-4b2e-baa9-cc6df50ca8d8,Fitness Smartwatch,Viewer,editor,375f510c-abe2-4190-b735-b57c30dc3c8e,95628b0c-dea4-4988-b988-22f286a14536,3b95c5f8-6973-4f47-8fab-0547d9db5a15,8551f45a-bb5f-4933-8c04-8f7a01d17918,2025-08-03 05:25:29,90 days,0,0,0,0,0
662,fb97e5c2-b7ee-441a-bf7a-463a76a4eac2,Italian Sausage Links,Editor,moderator,375f510c-abe2-4190-b735-b57c30dc3c8e,1ce128e9-7aa2-483a-a33a-4a92f9a4a6ba,e854e4d0-3e53-4c85-966c-3cec73f54567,6fa2ac50-5676-457d-81f2-a28ceb1345de,2025-04-27 01:39:07,On cancellation,0,0,0,0,0
663,fcae1e53-f312-4fc3-82b0-762e6c5ef844,Smashed Avocado with Lime,Contributor,manager,375f510c-abe2-4190-b735-b57c30dc3c8e,ad68dca0-f43e-46c0-a274-5763e50e1e5e,d7860205-5a43-445d-b40f-d085ebb70add,131581b4-daee-49eb-8d15-0ab69607d926,2025-05-10 22:07:16,12 months,0,0,0,0,0
664,ae52e40d-2875-47c2-b3ea-fc619403a072,Pita Bread,Member,viewer,375f510c-abe2-4190-b735-b57c30dc3c8e,d2fe5e4b-d6eb-44c1-aab9-0a26acb7ed42,5dde02d7-c8a6-4f6c-aa47-af4135065fde,ab21801a-8f03-48da-a53c-6ff55996646a,2025-05-12 09:13:52,End of year,0,0,0,0,0
