district_id,district_key,name,state
1004,80fc4d60-84c1-4193-9917-76ab1dd93f31,HENRICO,Indiana
677,f772698e-2eff-4fb2-b5c0-eed2be2929ee,HEREFORD,Ohio
181,020922d6-be8a-4a6e-8dc1-50bc57e7743e,HERMITAGE,California
349,cbc9e633-3372-496a-ad8e-ff7a3e619a19,HERMITAGE,South Carolina
350,6648ead5-e12e-4532-8fcc-4d57b00b5e7d,HERMITAGE,New York
558,a0728b2d-149a-4715-98c3-252cd96f9c4b,HERMITAGE,Indiana
607,450a3015-f482-4465-a150-780b4c0a1e04,HERMITAGE,Arizona
810,3ed640b8-853a-4821-a23c-92320508e3d2,HERMITAGE,Oklahoma
861,09967933-3112-47b2-bc98-65a211def331,HERMITAGE,Florida
109,dc4a9e68-70a9-4d51-996b-31dd705a0f07,HICKSVILLE,Missouri
820,979b5e55-1fe5-4dac-80af-04c7e9e0b64b,HIGHLAND PARK,Florida
294,ff02e209-76fd-4d6e-8713-dbd1f4e67097,HIKCSVILLE,Oklahoma
1017,f64ffcb1-ef8c-452d-b6c3-d4c537102803,HILLSBORO,California
743,7002d76c-dd09-41e7-8c96-b5bae8c408fe,HOLTON,Texas
865,a33b3350-dc67-4b9f-b87a-6d7094a55241,HOPKINSVILLE,Maryland
454,663dc9ba-f24b-4da3-a1bc-e0df89313add,HOT SPRINGS,Florida
481,3313418c-c041-4cd5-9743-9c647910ac61,HOT SPRINGS,Indiana
444,8d459977-f613-4a4f-80fe-5a5c63c4e7b4,HUGHES SPRINGS,Texas
447,b3e73309-1418-42a2-a7ec-3a91fa7fc3f5,Hamburg,California
459,49f0bb38-9132-495d-85d3-be91d7f6067d,Hamburg,New Mexico
789,645d45ce-a08a-4d41-9d53-a5707f9dd90c,Hamburg,New York
908,981284cc-6096-4654-9a3d-564b618d6d2c,"Hamm, Westfalen",California
817,bce38c57-cef0-4cca-8999-b021a4e56f26,Handenberg,District of Columbia
79,82f14afc-1fa6-4458-a07a-7b0fb5680beb,Hannover,Kentucky
769,1ff1430f-3e5e-4ec1-804f-d8841e0fc10c,Hannover,South Carolina
756,bd2676c1-f253-45c4-9f07-dcc65ed16410,Heiligeneich,New York
13,8f71cd7b-c9b5-4881-a8ea-936768f2f919,Hellerup,New York
620,8df4a84e-dcf4-4eb8-a965-eada36c40d8d,Helsinki,California
8,aa5348cd-e869-4fcc-8e9e-a50933f66767,Herne,Georgia
639,26fc40b5-f445-49e6-864b-5d11999e74aa,Herning,Minnesota
894,601c8bd1-ac69-4b75-acd4-9fab946be9d5,Herning,Oklahoma
86,8e6ce6b9-03f7-41f7-9caf-a7e0c086c3c2,Hittisau,Alabama
142,be449bc7-c169-45cc-bca3-4f463e54946c,Hopfgarten,Texas
61,d131905d-f259-49b8-b944-c741567fd26c,Hünfeld,Florida
406,45c42d79-f9f5-4bc8-9ddd-afc0f12d5deb,Hüttau,Tennessee
128,cc3d59a2-8cea-4ea5-99ac-83a8cb7b4b3a,INDIANA,Georgia
809,9a46461f-ca70-4ec4-8597-933144f82057,INDIANA,Florida
145,2b77382b-5ab9-4b1d-abea-c02d8305c8dd,IVA,California
835,5c9c7dfc-48c5-458d-9ae9-e195a8d69d7c,Immenstadt i. Allgäu,Connecticut
182,997a853a-9cc5-4e6c-9f0a-0e5a777b548b,Ismaning,Mississippi
57,c48dae5e-99aa-4898-872e-5941827696aa,JACKSON,Texas
222,4ed190a8-7719-4253-ace3-7414a6c98ec6,JACKSON,New York
328,71a62cc6-647e-4646-8cd5-bc9468f18ce1,JACKSON,District of Columbia
345,131581b4-daee-49eb-8d15-0ab69607d926,JACKSON,Texas
499,c7ed091d-d656-46c3-abcc-f74983cb99a3,JACKSON,Kentucky
139,59147354-abac-4eb9-91cd-5050a5b05485,JASPER,Oregon
143,9305c174-817e-4c7b-8b9e-5c4b7b8d1f56,JASPER,District of Columbia
745,937564a3-3d6e-4df8-94d4-648e0dd34c1d,JASPER,Georgia
587,0c73613e-369d-465c-a431-53e1b35bbbb8,Jever,New York
166,bb813a4f-361f-449c-be2a-9984cfd91fdb,KANSAS CITY,Nebraska
185,94916917-05a3-4999-8f0f-37f146369c70,KANSAS CITY,Iowa
469,18ce4622-a961-442d-a083-736bd106e3b7,KANSAS CITY,Alabama
668,f8aa3745-eb12-4a19-8a67-fd047bc49da4,KANSAS CITY,Ohio
775,8d303ab8-9a16-4a33-b248-2af596704851,KANSAS CITY,Texas
854,7c3a3fbf-b516-4cfb-b239-6bfbe7df5f96,KANSAS CITY,Tennessee
941,53553dab-670f-42f9-87d5-49322ceae969,KANSAS CITY,Arizona
957,e150cce1-af83-4aac-8bff-6fd53f7b84f0,KANSAS CITY,California
964,22bc6530-f0f1-4086-9ff6-21985d29d4b7,KANSAS CITY,California
72,459b745e-31d1-4e33-b9da-6e7961051940,KEENE,New York
135,29bd28bc-7194-4042-9d35-ce182397b563,KINGFISHER,Nebraska
720,c8542d44-9b9a-4297-94d2-110ba4d0ead6,KINGFISHER,Massachusetts
838,7924fda8-5da0-4816-8ab4-e7633c399505,KINGFISHER,Arkansas
702,6f212930-1c23-4d50-9a69-3e996da166d8,Kapfenberg,Louisiana
968,ce1d932d-a77d-4d88-bc9f-c276f4383439,"Kassel, Hess",Kansas
583,c3082b40-5a2f-495f-ab75-f854c09dd5a0,Kauno r. sav. Kumpiai,California
154,cf2300b5-a538-41eb-b3f8-14f6d613e0fb,Kildare,California
1010,83f2c172-57b6-4450-87e5-8932921c1293,Kista,Texas
566,980bd368-d771-4891-98ba-857648a28a39,Kitzingen,Wisconsin
898,f8a6e94a-3405-47a9-bfca-c81b9b2f5400,Klagenfurt,Florida
812,89ced474-dfb9-464f-bfcd-13cf7074c041,Klagenfurt am Wörthersee,District of Columbia
604,0fe41eac-b28b-45f4-9ce7-ecb466ef306f,"Kleve, Niederrhein",New Mexico
502,5a4b00a4-c056-4201-be03-5e99f1082848,Kongens Lyngby,California
14,7548446b-f3cd-46c9-9b0d-2fe88c36020e,Kornwestheim,Missouri
237,de69f5de-6724-43eb-8860-8797cfbb4b87,Kusel,North Carolina
542,d514480c-3459-44a4-9e61-509c3aa88d39,Köln,Ohio
461,ec3c0a94-7169-4040-8cba-5baea7b0bd3b,Kössen,North Carolina
947,4ec1f62f-7b46-4404-bf25-cea4be3456ae,Kössen,Washington
632,ce560861-d159-4f35-9ae2-7a47840775f9,Köthen (Anhalt),West Virginia
919,0760a003-6031-4305-b5fb-1c1cbf26b459,København K,Georgia
928,d7a776a8-5690-4665-8845-ed875b4b2a7a,København V,California
987,5e2a0e1f-9e77-4b99-ac9c-bae009ddcb12,København V,Florida
822,d4a3160c-ced6-4643-8444-b753243e63bb,Künzelsau,California
994,42b53470-ef1d-4231-b40c-046a3fb4f22f,L' ALCORA,California
42,f089fa38-0702-4e6e-b6c2-f97c9f580bf1,LA VALL D'UIXO,Pennsylvania
240,d0c0959b-8079-433f-af60-31dc1e455339,LAFAYETTE,California
296,7292cadf-359e-491c-858d-035d937d7e40,LAFAYETTE,Alabama
973,aba269f6-1441-45e2-8501-dc6c402e314e,LAIVES-LEIFERS,Idaho
341,857205a4-cd86-49f4-bb03-ee71da574ff9,LAKEWOOD,Idaho
489,ea7f13c1-9b46-44db-a774-1630c5d4a832,LAKEWOOD,District of Columbia
507,a662f7c1-8111-43b2-a256-8948cfb1860b,LAKEWOOD,Maryland
511,ac2fa337-28f6-4114-998e-a31df16a79ec,LAKEWOOD,North Carolina
588,59aba760-8653-44dc-bd3c-e5b285470751,LAKEWOOD,North Carolina
653,e4cc7e9b-65f7-46b5-bfbf-8e0321e40411,LAKEWOOD,Michigan
874,cdfda5fe-3549-4ac4-aca9-9246bb28442c,LAMAR,Minnesota
569,c7ed0b26-fa6a-4159-8ae3-d5c23d63ee49,LAREDO,California
308,0f8d7b2a-e216-4562-b415-dfbe9498deea,LARNED,Michigan
505,8ab21f3f-a60f-47a2-a61e-01265b871a92,LASA  -  LAAS,Virginia
549,1155f94f-4925-444a-b507-40b806db8f62,LE RELECQ KERHUON,Pennsylvania
546,d7d7469c-d2e3-4405-a4f2-c5198939dc64,LEE'S SUMMIT,South Carolina
108,d8b4620e-363f-4abf-b83c-56a5f8bf8e1b,LEVALLOIS PERRET,California
62,b7b1ac8b-d799-4f70-b7ad-7fbdab5171d8,LEWISTON,Ohio
503,fd7d5c9e-3e3c-46c7-9b88-8d6e836026f8,LEWISTON,New York
727,86ce9445-0773-44b6-8fd0-9f7656ff0390,LEWISTON,Florida
896,20be5592-01c0-423d-a974-21a632225213,LEWISTON,California
657,05a7455e-b693-462d-8d03-4c61966110b6,LEZZENO,Texas
1008,9d27b216-6120-4277-8b1f-a85dbeafec06,LILLE CEDEX,New York
455,a2e874b3-232c-46a9-b05e-4bcfa4438296,LIVINGSTON,Minnesota
202,4a52062c-8348-49d6-9873-c7e7e4cc18fa,LODI,Florida
371,208f7cde-cb6e-4b7f-b902-12257653d6b3,LONOKE,Washington
628,a94067e3-cefc-4dd4-99e8-bd2d897eebab,LOS ANGELES,Minnesota
629,2bcc25ae-a553-47ab-9eb4-b1f442fcf0ae,LOS ANGELES,Mississippi
767,ca751850-5e40-4630-8149-5a29931e348f,LOS ANGELES,Washington
857,d1586263-c213-4c7d-a6d7-ebbf2e1d600d,LOS ANGELES,Texas
889,b370d07a-1285-430c-91c6-521b1297b895,LOS ANGELES,California
380,20205a7d-727d-4301-8f66-8a9e95219d4c,LUBBOCK,Texas
722,851424e2-e2c3-42db-b0de-9580bc89a091,LUBBOCK,Florida
211,f7776937-b674-4fc8-bfa0-ccfe0b5cc944,LUXEMBOURG,Oregon
215,b9931c2e-ab34-4165-b04a-d0c3dba59a5e,LUXEMBOURG,Georgia
221,02c33da5-44b7-4841-bc6e-b7383a4c7d00,LUXEMBOURG,Florida
261,3b5b9696-19e5-4de2-a31c-500f7d06197b,LUXEMBOURG,Kansas
430,5fbe753b-da66-41ec-8560-de693ea949ce,LUXEMBOURG,Pennsylvania
466,f4055b50-f6c4-4a6d-8f00-6c68c0cec84d,LUXEMBOURG,Virginia
619,5222ca44-997f-4bf8-919a-41d3516d7983,LUXEMBOURG,Georgia
579,60055ed7-19cd-496c-bc58-8c9ee32dab19,LYNN,New York
842,0c49096d-0b02-4a26-b738-1c9f9442aab4,LYNN,Texas
664,ae52e40d-2875-47c2-b3ea-fc619403a072,Langenlois,North Carolina
553,7221ed4a-fa96-4a63-b29d-54474a9bb10a,Lech,Texas
924,ad2d3487-ca95-4e63-b398-94290664144f,Leer (Ostfriesland),Missouri
860,7ecb08d3-763f-4d47-a8ab-aecdc53f9dc0,"Leonberg, Württ",New York
252,575d6dc7-5798-4e4c-8c16-537683e5dcf8,Leonding,Connecticut
149,47d8eb15-1691-4755-8002-4874193e376d,Limerick,New York
280,134a48d4-25b2-4762-9ef6-82ba9bb36c38,Limerick,Illinois
754,4b578a93-4236-43e3-a5cc-0ede91c2d77f,Limerick,Kentucky
98,672687d7-00a1-4257-8cbe-a46a0505e9a8,Linz,Arizona
225,a4018051-d67e-4e53-beaa-99ee07c30146,Linz,Illinois
872,3b9b504c-df65-453b-beb5-a9f7beed3cc5,Lisboa,New York
230,82520492-4ee7-4c93-9291-1ca5218eda91,Louth,California
136,4b4984a3-6b15-453d-8441-b680a2c7cc1c,Luxembourg,Florida
945,cb1f498c-e05b-4910-aea9-37590e713e64,Luxembourg,Virginia
958,af24066c-861b-42b7-a45f-a203823b233c,Lünen,Indiana
287,b6551a7b-eb0f-4d79-939d-8b95245dfb0f,MACON,Virginia
412,0a323541-1669-4f60-9f79-11bcbd5e5978,MADRID,Ohio
355,328eae74-bfd8-4d89-872d-3e831a9ffe7a,MAGNOLIA,District of Columbia
930,5b67bc70-8119-435a-a072-72566db4360c,MANCHESTER,Georgia
438,a0d7d144-3b67-4151-945b-d601e85befcf,MARIETTA,Oklahoma
598,783dd15a-9912-4b94-97cd-2f144920cf74,MARIETTA,New York
279,6b443c3d-1000-4c2e-a3a0-a5011b0b1bdb,MARTINSVILLE,Tennessee
759,fb496847-57db-4089-b599-b10ac15d3f0e,MAZZARINO,California
306,86686646-ca82-4c39-b0e3-a1a124db409c,MCGREGOR,Alabama
263,cceafbc7-c3ed-41b6-a697-dd5608524c68,MEMPHIS,Delaware
467,436756e5-c6f8-4d7d-930b-14181e14f49b,MEMPHIS,Pennsylvania
630,ddec0181-e0a6-454f-947b-9a9ba258a5d5,MEMPHIS,Idaho
784,d13de7f9-aa07-4201-a94f-a2bf0ad3df53,MEMPHIS,Nevada
523,743004bc-e1f8-4fc5-9601-21052aecdb03,MENA,Colorado
117,8256df13-86f7-4977-bb98-8fb31393932a,MENDENHALL,Texas
441,4e5c5ac3-3bb6-4382-9c8c-df6da54b1ce4,MENDOTA,North Carolina
624,3fe999ec-d54b-46b7-9184-f6c04b03d3f4,MENGIBAR,Indiana
102,6f2e6ad0-c958-476c-967c-10ce4e3d1eca,MERCERSBURG,North Carolina
248,58f3b790-8480-4a49-8ae1-9166eaac225b,MIAMI,Florida
852,472960da-b5b6-4124-b039-1a690bc3bf3d,MIDDLETON,Colorado
38,9945f540-1ab1-4fad-bfa3-7a857adf713d,MIDLAND,Virginia
782,0c5438cc-8dfb-4898-b2ff-4a5403d27377,MIDLAND,Michigan
39,b7ddd68b-88a5-4c91-a7f7-98c7ab340555,MILANO,New York
47,2a5e6fe1-909e-4e60-b7f7-51230d62504f,MILANO,California
110,1feb0313-e1db-4843-838c-abfd261efbee,MILANO,Florida
131,f4d7995f-dc8d-41dc-b2af-02e4ac9509be,MILANO,Connecticut
134,63538b6b-5af9-4efe-9cb1-4e570894369d,MILANO,Kentucky
137,d7860205-5a43-445d-b40f-d085ebb70add,MILANO,Maryland
158,3fc00be8-1428-4f23-931f-5d4be72cb54d,MILANO,Maryland
159,18dc8e95-59eb-4b7a-88b0-c77854fb9b42,MILANO,Kentucky
178,c9cd3ce5-0432-46f3-9147-c89284232d9b,MILANO,District of Columbia
183,accc1945-c526-4558-b8a5-b6707c1cf6e8,MILANO,Ohio
198,20c63479-cfca-469f-a8bb-2cefbb82bc9c,MILANO,Georgia
200,ce0bc50c-1024-4cfd-8e97-4a7673baa5f7,MILANO,California
204,40f255a6-24b3-4fb3-9b51-50662677dd63,MILANO,District of Columbia
206,3aba2132-8dd9-4ef5-8811-501223c51019,MILANO,Florida
216,7831f042-8f0f-4680-8591-3c7f6cad72c6,MILANO,Minnesota
239,3d247077-b21b-40c9-b818-9b4f70a1daad,MILANO,California
243,ad4c75a4-960f-448c-9c0f-37121a6ae61c,MILANO,Illinois
247,63589abf-a282-4f7e-a8c0-1142dd963d52,MILANO,New Jersey
267,70f05bf2-2dd5-4b40-bd0e-da6215bcafef,MILANO,Georgia
276,92dc6074-8d3d-44bb-938d-2dc1205db065,MILANO,Virginia
292,324d90df-2c43-44d4-926c-dc848c58aec1,MILANO,Alabama
311,58a39a72-c261-4da5-af26-e10118694528,MILANO,Indiana
324,c47ef9bf-6d93-4a06-87da-517d42f06490,MILANO,Texas
346,9309fdf5-d64f-40d8-ab62-9b5ae48bc089,MILANO,Ohio
348,42c9594b-a239-4061-8dfa-989c13263144,MILANO,Arizona
373,8551f45a-bb5f-4933-8c04-8f7a01d17918,MILANO,Florida
401,3f1d29a9-3f3b-455c-a323-97b79683a769,MILANO,California
403,fc41ff45-ead9-4200-b6f0-a4a3c1adcab8,MILANO,Massachusetts
411,c606c386-798a-4a4b-aa0c-b369d2063397,MILANO,Arizona
424,7f85bf79-2754-4af5-a7cd-9e34981ba55a,MILANO,Kentucky
491,b3bd9217-3df0-413b-8355-48ab1b5957b3,MILANO,Kentucky
509,09f78cd6-f15c-4fc8-8254-b21ebe56df9d,MILANO,Florida
520,04dc2752-7db4-479e-bf1f-05bdfe83abce,MILANO,New York
521,e9c2d0f1-e85b-4359-be39-fcd0afed59cc,MILANO,Indiana
522,4001b1f1-1ae0-4d21-8ca5-2c64153b243d,MILANO,Alabama
535,62d53906-fe12-49b5-bc79-879d862da557,MILANO,Texas
559,da726777-c68c-446d-8848-f4382dd6c7d4,MILANO,Nebraska
574,fea59cf8-acda-43f7-a1aa-a5d79743c0d3,MILANO,Wisconsin
586,12215f9b-90d8-4e43-9a2a-9975d9da2ca4,MILANO,Tennessee
589,4003a708-87c9-49e9-8a8d-641d39a1f017,MILANO,Georgia
647,d11cc1b2-c58a-459f-81e8-40b5a07a30e3,MILANO,California
690,c9516e11-0bac-40a3-a109-bf311137357e,MILANO,Utah
708,1f35fe79-f0ef-4720-8a61-28aa9d3472e4,MILANO,Texas
732,82cf111b-1837-46dd-8ce2-b396ec194fac,MILANO,Missouri
737,3179f792-3b71-4d49-b512-be9141e53ed1,MILANO,Texas
750,24e52909-8bf4-41bd-b78e-cafc0ce7b206,MILANO,Pennsylvania
753,0988354a-6715-4be3-8047-fb17d8b27acc,MILANO,New York
792,313ed754-b02f-4603-b8ba-0baf3f2c0a56,MILANO,Massachusetts
829,b283ba8c-df42-4065-acb7-47933ebdea8b,MILANO,Florida
841,25eeb93a-f77a-475b-a807-ee30795d4195,MILANO,Texas
844,cc48013d-8c96-494c-89a0-b20941de290b,MILANO,New York
845,fa749a37-44f2-416c-b01c-ac8a6d8d9670,MILANO,California
864,3526253c-f370-4e36-81f9-706884e94b3a,MILANO,California
893,cf7250e6-ddbb-456e-807e-8d42c05f72b2,MILANO,Massachusetts
910,657f955c-a540-46d6-9695-da4767a5b454,MILANO,New York
914,6f352cf1-39dc-478f-a32e-c57a6b2f4284,MILANO,Alabama
950,1fca67fd-e0e8-464c-85a3-d720bc59aa75,MILANO,New York
969,b139c94e-806a-4326-bb42-95a322d5a2c9,MILANO,California
971,647cdec1-408b-4fc5-bbe2-acf566377d38,MILANO,Illinois
978,1e8f4b4c-2f82-428a-93f3-5519eb9a462d,MILANO,Ohio
1000,7d9e9ba8-1808-47cb-9068-bf1eb02b3d3f,MILANO,Maryland
1002,22f6f054-bd63-4ba7-a711-c97a6478f04d,MILANO,Louisiana
1018,d583d24e-d641-4b9a-b980-f98a25616d80,MILLIGAN,Kentucky
760,c442ee80-2c52-4e2f-90a2-0ee5d472ca00,MILTON,Kansas
77,7b9ceb75-a562-4038-8f7e-8cd2f70eb042,MINNEAPOLIS,District of Columbia
169,b8b24832-a735-44f8-bdb6-f1f0d5d8db17,MINNEAPOLIS,Florida
220,2d8398be-ee7d-4011-b3a5-5a8a9a3fa25a,MINNEAPOLIS,Washington
305,15811d2a-cbdf-4370-8438-23133e7cd41f,MINNEAPOLIS,California
353,90a2adcd-31c8-45a1-a5cf-43be4d013f60,MINNEAPOLIS,Georgia
368,2886d4f3-f622-48a8-aac8-41f67e25be8d,MINNEAPOLIS,Florida
390,471e147c-c589-4786-b7a2-f0f7f777c469,MINNEAPOLIS,California
543,c35b48af-e93d-4225-814b-f938673c10d0,MINNEAPOLIS,New York
662,fb97e5c2-b7ee-441a-bf7a-463a76a4eac2,MINNEAPOLIS,Maryland
679,c6276567-ac9a-487a-a131-953cef981fce,MINNEAPOLIS,Texas
730,24756889-c53e-41ac-9ea1-71a3b40ef0c7,MINNEAPOLIS,Ohio
740,c7f47648-4003-4bb1-9753-e00d9afcf0db,MINNEAPOLIS,California
794,ba62a590-b96f-4168-ab1c-3be8308c687b,MINNEAPOLIS,Texas
795,574b122d-5514-4906-967f-7a5df872ec91,MINNEAPOLIS,California
942,3eaa1222-4c40-4d71-a7ef-629ea460ba03,MINNEAPOLIS,Arizona
943,e7495b4f-8d9f-437f-9ad0-29dece21a509,MINNEAPOLIS,Kansas
980,2b0de104-50d9-4423-ad96-de8c1fc740e3,MINNEAPOLIS,California
443,7483308f-885f-4a01-bc6b-f4598ac51ecf,MISSOULA,District of Columbia
75,83e92aa3-3af2-4026-8798-daf7d42959e0,MONACO,Texas
498,2dac2790-3d67-4f0e-be68-585789467220,MONACO,Florida
816,b80071bf-707a-419d-a28e-57a1591f7da3,MONACO,New York
939,cafbc6fb-5bbe-416b-b237-f9c0b4e7610f,MONACO,Texas
63,04a664d4-0ce7-4382-8e2f-8e609584b3b0,MONETT,New York
582,3622bf9b-c135-4773-973c-05f6728e8405,MONETT,West Virginia
701,4cb238eb-c845-4ba3-81c3-361d15c39416,MONETT,Colorado
545,c05e2eb1-f261-480d-8eff-12fcfb38c828,MONTEBELLO,Georgia
1001,025e7465-d093-45c0-8d19-904bed200023,MONTERIGGIONI,Alabama
76,1e0ebb42-0134-4ed2-8de1-edaed5710d03,MONTROUGE,New Mexico
88,fa9efeb8-be29-4889-ac12-0ac5fea05a7b,MONTROUGE,New York
160,a5e1fb8b-59dd-4d67-85a8-e2d65058d7c4,MONTROUGE,Georgia
272,effb72b0-3b3c-4ed6-b4bb-4ee68ee887fb,MONTROUGE,Washington
856,ff4b8cc1-9439-45d0-97d9-8acff036b173,MONTROUGE,South Carolina
979,c321879e-aa77-4238-9daf-71edb22c06d5,MONTROUGE,California
235,78814368-80f2-480b-a20d-5367215c3890,MONTROUGE CEDEX,Texas
250,00cdd493-d972-43f6-a2ca-d5e99b814f7e,MOODY,Massachusetts
678,f46c178c-a680-4936-b2ed-a647f56f2802,MORRIS PLAINS,New Jersey
33,ba107815-587b-49e1-8c8d-a3346a120e1d,MOTT,Texas
4,f619d4c9-b373-446d-b99c-f298bb001b95,MOULTRIE,Louisiana
53,24019a39-da6e-4d02-a6bd-db8b1ea28617,MOULTRIE,Ohio
833,8b277938-8c62-4114-a716-b1146dc7ad2a,MOULTRIE,California
849,8efb4005-d948-4ea4-95e9-506321c8b957,MOULTRIE,Illinois
318,61905a5d-563a-4a38-a9dd-acba373b359e,MOUND CITY,Texas
226,348421d2-6b43-41b3-9136-16aa4cff4a5b,MUKWONAGO,Texas
114,ccce7748-1038-4063-bca3-af61c81ad3b3,MUNSBACH,Ohio
793,975916c1-f416-4f7c-b6ee-7f6b05e19ffc,MURDO,Nebraska
605,d97f1a8d-6f06-49c8-a3cf-3c1e911d9f65,Madrid,Florida
621,cea90e7a-81de-4014-8970-6366d918b055,Mainz a Rhein,Kentucky
234,a096ebfc-eb63-4b1b-86ff-8fe9a141ef1d,Marktredwitz,Georgia
888,278cfe86-09af-4c8b-87ad-6e868912c04c,Matrei in Osttirol,Texas
199,e9f65fa5-dfdc-4505-905e-beef8e48636c,Mayo,California
724,406ecacd-52b8-4d24-ad39-aa9982381ca7,Meath,Texas
266,8753ffe1-d3b4-413d-ae46-573ad1d5d405,Memmingen,Florida
256,e415c02e-b3cd-476c-9990-7e5d0abf3f39,Meschede,Florida
124,88ece5fb-c37e-4618-8d57-4450d4b6b62d,Mittersill,Illinois
393,3301e113-31ec-4ea9-946b-66981d7f3305,Mittweida,District of Columbia
671,8e586cf0-753d-46c1-ae6c-2b0ab81bf984,Mönchengladbach,California
236,a4479e1b-1974-4835-a960-7dc2000c780b,München,North Dakota
601,7873e3e9-29d3-4ac7-a229-3d754f5a3d6c,München,Michigan
786,3510281c-6da5-4f75-bddb-91c5908ee77b,München,Florida
613,fb02c4a9-54da-49d9-81a2-0bc3dc660cea,N. CHAS,Louisiana
164,17b68f59-8b6d-4790-9915-7d5f9b251162,NANCY CEDEX,Oklahoma
179,f86c4dfe-7aa8-40a0-80cd-a85faf44dd1f,NANTERRE,California
333,df5cc27a-d8e1-49c2-841e-bee537038554,NANTES,Illinois
172,64f4dd91-46c4-4fbd-86a6-a9d106ea9368,NANTES CEDEX9,California
357,ff54412f-2ef5-4e80-afd5-af56586ea984,NANTES CEDEX9,California
85,b845563b-8bf9-4c4b-b66b-1f95b1068395,NAPERVILLE,New York
188,a8d81f55-3270-4bc1-880e-7be5e4c94351,NAPERVILLE,Illinois
217,47da48ae-3b47-4f9c-9a5c-6f89a5f6cd71,NAPERVILLE,Delaware
387,c4f9b815-dd11-422f-a2b1-bed7c67fd1ff,NAPERVILLE,Iowa
468,1fd9a893-e220-4c56-a289-dd6e4f90ea00,NAPERVILLE,Minnesota
716,9c4572be-a96f-45e3-995d-8847bf163699,NAPERVILLE,Georgia
747,d400bfe8-9448-419d-aa0d-e1ef62d4819e,NAPERVILLE,District of Columbia
832,2e5977ec-45e4-4449-9e6d-92076c49790b,NAPERVILLE,Washington
907,63b0c7cc-0c85-443d-9add-2cccfd50e4a1,NAPERVILLE,Louisiana
746,044d4206-0c25-47f9-92a9-7082b0ee1a6c,NAPOLI,Florida
948,66fcee26-69ba-4549-a174-46cf15a1632a,NAPOLI,New York
127,9688f00a-7f7b-46c9-81cd-227468cebb8a,NASHVILLE,Florida
192,32391392-5685-4146-b8cd-191dea7f6692,NEW BRITAIN,New York
382,f3cfd6c9-4cc2-4647-b25f-28daa875fa37,NEW BRITAIN,Virginia
24,311bd1e3-ab74-49fb-8692-5c6786edf303,NEW CASTLE,Ohio
28,48ec496d-d363-4a98-8d79-84acb444766e,NEW CASTLE,Nevada
297,d4b6c29f-c3d1-4267-9d9f-26d8d4584bcb,NEW CASTLE,West Virginia
427,bda2b478-882b-4fa1-9182-37cc1630d871,NEW CASTLE,Louisiana
446,f660b946-4e59-4d7e-a367-860a411011b1,NEW ORLEANS,New York
642,2028b1c2-1b33-459f-92a7-3e92172b3a98,NEW ORLEANS,District of Columbia
91,bc59719c-73f1-4443-bb9c-fbadee8a5a98,NEWARK,Florida
273,f5e6a6e2-7f65-45e4-912b-96d65f720e5b,NEWARK,Florida
665,6f2ee9eb-45f5-4ab7-a55d-c8356e1b710d,NEWARK,Texas
516,7b75b51c-eaba-4623-a6a9-0c3b2a2f00de,NORTH CHICAGO,Virginia
112,1f1e94e2-acc5-4a51-8283-f2807aa2217f,NORTH MANKATO,Massachusetts
788,facf3da3-e3fa-4197-a846-48fb09ef87a5,NORTH MANKATO,Illinois
286,bd33e45b-7b92-4579-bfcd-e1a8844bf922,Nasielsk,Virginia
87,ee09d128-bbbc-4d52-a709-7382885c88dc,Neuss,Texas
758,a77a88c2-3089-4703-abd0-13e49f85bffe,Nicosia,Florida
529,3bd8972b-bcb6-4775-85bf-e17f652b2d8b,Norden,Massachusetts
132,9f094806-ad8e-4454-b55f-9673b917a480,Nordkirchen,Georgia
534,381e0516-9789-47e0-b770-5c467f415401,Nürnberg,Hawaii
650,643b4fd9-4183-477a-855a-505d7c9b9c15,OKLAHOMA CITY,Florida
725,6875f339-8483-4ddf-bdbd-a1695bc83246,OKLAHOMA CITY,Texas
517,78d205ad-f6f1-4add-b30c-9f964ad32826,OKLEE,Pennsylvania
93,1d4751b2-6665-4e21-8c6a-ecb20ef71c74,OKMULGEE,Utah
877,cb3ac6eb-193b-4612-bbba-e731abb52f65,OKMULGEE,New York
555,e3532cf2-7366-4c83-a350-fa9feab0cede,OLYMPIA,South Carolina
965,5f5e1925-b5e5-4661-9ce1-99e1f7e0deb3,OMAHA,Nebraska
329,6ebf5afa-00c3-47e1-ba7c-c21006a73361,ONTARIO,Virginia
414,6b003552-6855-4d6e-8609-0e3759d6c778,ONTARIO,Arkansas
755,991a80b6-2102-4b53-b023-4b875f0abb79,ONTARIO,Ohio
851,60705561-1e05-432a-8c12-703ebdde3c07,ONTARIO,Florida
715,d63900ff-48d3-451c-bd8c-b291b805505a,Odelzhausen,District of Columbia
409,a6ba4d42-80fc-4aab-bdba-8a365dce442a,Oldenburg (Oldb),California
797,04701007-fa18-430e-a157-e787767e7722,"Olpe, Biggesee",Florida
440,d1d34c08-3a34-46a0-89a6-5c5599deca5a,Ort im Innkreis,Iowa
473,9f5b9930-90cb-4d72-83bf-12395491e663,Ortenburg,Florida
95,a9d427ce-346b-4622-bf1e-71d8bd4d9b43,Orth/Donau,Maryland
541,6de048d8-cb04-4e23-90ca-d2764f390981,PANAMA CITY,Minnesota
54,f6817881-d619-4137-af63-c18348ab67df,PARIS,Pennsylvania
