school_id,school_key,school_name,address,city,state,zip,phone,alt_phone,fax,school_level,low_grade,high_grade,NCESSCHID,locationNumber
2013,33649359-28a7-4789-b1d8-ce08173dfe01,Université de La Rochelle,314 Jeter Court,Vienna,VA,11407,(516) 408-5166,(516) 408-5166,(516) 408-5166,High School,Kindergarten,A+,33649359-28a7-4789-b1d8-ce08173dfe01,33649359-28a7-4789-b1d8-ce08173dfe01
18565,59eb53c7-80ec-44dd-b53c-28c6c93af5f1,Université de Kolwezi,12923 Pageland Way,Corpus Christi,TX,48609,(989) 444-4096,(989) 444-4096,(989) 444-4096,Upper Secondary,Kindergarten,A+,59eb53c7-80ec-44dd-b53c-28c6c93af5f1,59eb53c7-80ec-44dd-b53c-28c6c93af5f1
4539,1ee6d4d8-1226-4031-8b2a-400c29870a36,Université de Kolwezi,5899 Whitmire Terrace,Corpus Christi,TX,75392,(214) 346-9003,(214) 346-9003,(214) 346-9003,Upper Secondary,Year 2,Satisfactory,1ee6d4d8-1226-4031-8b2a-400c29870a36,1ee6d4d8-1226-4031-8b2a-400c29870a36
15207,6ec99ccc-d8e1-458d-ae91-4c312b108f58,Université de Kisangani,11984 Adamsville Avenue,Columbus,OH,79710,(432) 186-7731,(432) 186-7731,(432) 186-7731,Alternative School,Nursery,Distinction,6ec99ccc-d8e1-458d-ae91-4c312b108f58,6ec99ccc-d8e1-458d-ae91-4c312b108f58
8919,e77896d8-8b70-4226-8f8e-3ec69bee88b9,Université de Kisangani,5851 Arcola Court,Memphis,TN,32215,(904) 368-7283,(904) 368-7283,(904) 368-7283,Elementary,Nursery,Distinction,e77896d8-8b70-4226-8f8e-3ec69bee88b9,e77896d8-8b70-4226-8f8e-3ec69bee88b9
14830,5a561158-4e33-4be1-8518-7e6c8d021832,Université de Kinshasa,11159 Eaton Terrace,Odessa,TX,02109,(617) 575-9307,(617) 575-9307,(617) 575-9307,Middle School,Reception,Merit,5a561158-4e33-4be1-8518-7e6c8d021832,5a561158-4e33-4be1-8518-7e6c8d021832
9078,643ad64d-faba-4d1f-b444-783a3991697f,Université de Kinshasa,3477 Kassel Place,Cincinnati,OH,23471,(757) 139-3759,(757) 139-3759,(757) 139-3759,Upper Secondary,Year 2,Satisfactory,643ad64d-faba-4d1f-b444-783a3991697f,643ad64d-faba-4d1f-b444-783a3991697f
16263,07475c70-ad62-465a-8b0c-69ee9daeeb72,Université de Kikwite,2109 Union Place,Port Charlotte,FL,77245,(713) 336-1663,(713) 336-1663,(713) 336-1663,Upper Secondary,Grade 12,Pass,07475c70-ad62-465a-8b0c-69ee9daeeb72,07475c70-ad62-465a-8b0c-69ee9daeeb72
1077,277a87c2-5ceb-4584-adb2-21bcea8ba10d,Université de Kikwite,3012 Salas Place,Tulsa,OK,23454,(757) 585-5124,(757) 585-5124,(757) 585-5124,Upper Secondary,Kindergarten,A+,277a87c2-5ceb-4584-adb2-21bcea8ba10d,277a87c2-5ceb-4584-adb2-21bcea8ba10d
17559,9c94c69d-8694-432d-a418-7f1098fd41ac,Université de Kamina,2869 Leschak Lane,Boise,ID,80150,(303) 817-9273,(303) 817-9273,(303) 817-9273,Elementary,Grade 9,D,9c94c69d-8694-432d-a418-7f1098fd41ac,9c94c69d-8694-432d-a418-7f1098fd41ac
3251,7be4efeb-b9ab-42ce-99e1-d92b245659a6,Université de Kamina,9616 Swallowtail Terrace,Washington,DC,33147,(786) 681-3953,(786) 681-3953,(786) 681-3953,Alternative School,Grade 7,C-,7be4efeb-b9ab-42ce-99e1-d92b245659a6,7be4efeb-b9ab-42ce-99e1-d92b245659a6
16454,6164459c-0ccc-4032-926c-fe691fdd47fd,Université de Kairouan,1483 Island House Path,Raleigh,NC,36622,(251) 295-0576,(251) 295-0576,(251) 295-0576,Special Education,Grade 7,C-,6164459c-0ccc-4032-926c-fe691fdd47fd,6164459c-0ccc-4032-926c-fe691fdd47fd
4330,3ebfe52b-8576-412d-bae6-5b1ccea7d343,Université de Kairouan,9629 Havana Trail,Austin,TX,77293,(281) 685-9976,(281) 685-9976,(281) 685-9976,Middle School,Pre-Kindergarten,A,3ebfe52b-8576-412d-bae6-5b1ccea7d343,3ebfe52b-8576-412d-bae6-5b1ccea7d343
10974,778e5143-df44-436b-b74d-aa8acd90a15f,Université de Jendouba,338 Braidfoot Lane,Lehigh Acres,FL,71105,(318) 518-4378,(318) 518-4378,(318) 518-4378,Adult Education,Grade 11,F,778e5143-df44-436b-b74d-aa8acd90a15f,778e5143-df44-436b-b74d-aa8acd90a15f
1328,0c0e146b-929f-4bdf-8ad0-d907f12966da,Université de Jendouba,7823 Jupiter Way,Salt Lake City,UT,78220,(210) 126-3835,(210) 126-3835,(210) 126-3835,Primary,Grade 2,B+,0c0e146b-929f-4bdf-8ad0-d907f12966da,0c0e146b-929f-4bdf-8ad0-d907f12966da
18490,bd68d8e0-586f-439a-a308-e8df76ae6356,Université de Haute-Alsace,1783 Xanthus Court,San Jose,CA,10155,(917) 865-6207,(917) 865-6207,(917) 865-6207,Elementary,Year 1,Credit,bd68d8e0-586f-439a-a308-e8df76ae6356,bd68d8e0-586f-439a-a308-e8df76ae6356
5068,a12bc2a4-83f0-4d89-b47f-035f268d7662,Université de Haute-Alsace,2627 Rhett Road,Tulsa,OK,43210,(614) 605-8273,(614) 605-8273,(614) 605-8273,Kindergarten,Grade 5,C+,a12bc2a4-83f0-4d89-b47f-035f268d7662,a12bc2a4-83f0-4d89-b47f-035f268d7662
13803,ec56f79b-1b5e-403b-8222-791e01041d74,Université de Guelma,14664 Mcclellanville Terrace,Birmingham,AL,80241,(720) 443-6653,(720) 443-6653,(720) 443-6653,Pre-Kindergarten,Pre-Kindergarten,A,ec56f79b-1b5e-403b-8222-791e01041d74,ec56f79b-1b5e-403b-8222-791e01041d74
4446,a37af59a-cbeb-4b5f-8e31-dbc0363c2048,Université de Guelma,9765 Elijah Loop,Philadelphia,PA,99252,(509) 523-5341,(509) 523-5341,(509) 523-5341,Middle School,Grade 9,D,a37af59a-cbeb-4b5f-8e31-dbc0363c2048,a37af59a-cbeb-4b5f-8e31-dbc0363c2048
10209,80f8e1d5-a179-4055-bdbd-3d743b4c3707,Université de Gafsa,8461 Hearns Loop,Cincinnati,OH,75705,(903) 736-2102,(903) 736-2102,(903) 736-2102,Primary,Grade 2,B+,80f8e1d5-a179-4055-bdbd-3d743b4c3707,80f8e1d5-a179-4055-bdbd-3d743b4c3707
5961,ec68bd46-997e-46b5-a394-dbb07e410ce7,Université de Gafsa,12806 Wade Meadow Lane,Lake Worth,FL,36610,(251) 260-3927,(251) 260-3927,(251) 260-3927,Elementary,Nursery,Distinction,ec68bd46-997e-46b5-a394-dbb07e410ce7,ec68bd46-997e-46b5-a394-dbb07e410ce7
14210,54dfb251-5e5b-44d5-8ca1-7591dc32374b,Université de Gabès,14912 Trongon Terrace,Waco,TX,22070,(757) 145-9252,(757) 145-9252,(757) 145-9252,Special Education,Grade 11,F,54dfb251-5e5b-44d5-8ca1-7591dc32374b,54dfb251-5e5b-44d5-8ca1-7591dc32374b
5668,5771435d-cca7-4bb1-bded-777a6a663aaf,Université de Gabès,6766 Mcdowell Drive,Dallas,TX,20205,(202) 647-7806,(202) 647-7806,(202) 647-7806,Special Education,Grade 7,C-,5771435d-cca7-4bb1-bded-777a6a663aaf,5771435d-cca7-4bb1-bded-777a6a663aaf
14206,beac901a-3d4c-4ce3-8fca-0f43fcba23f5,Université de Franche-Comté,3068 Frank DiPietro Drive,Las Vegas,NV,19725,(302) 034-7839,(302) 034-7839,(302) 034-7839,Alternative School,Grade 12,Pass,beac901a-3d4c-4ce3-8fca-0f43fcba23f5,beac901a-3d4c-4ce3-8fca-0f43fcba23f5
3968,d10256d2-a119-4147-a624-6443fce56c64,Université de Franche-Comté,2524 Yeamans Place,El Paso,TX,28272,(704) 367-8623,(704) 367-8623,(704) 367-8623,Elementary,Year 1,Credit,d10256d2-a119-4147-a624-6443fce56c64,d10256d2-a119-4147-a624-6443fce56c64
13224,a114f845-4e6f-4a08-a3e5-fda9782d4fd6,Université de Fianarantsoa,4299 Beauclair Place,Sacramento,CA,80262,(303) 004-3954,(303) 004-3954,(303) 004-3954,Vocational,Grade 1,A-,a114f845-4e6f-4a08-a3e5-fda9782d4fd6,a114f845-4e6f-4a08-a3e5-fda9782d4fd6
6417,ce4708a3-db0c-4bcc-81a4-b97c8e6c244c,Université de Fianarantsoa,2511 Sanford Street,Port Saint Lucie,FL,33499,(561) 444-3808,(561) 444-3808,(561) 444-3808,Alternative School,Year 1,Credit,ce4708a3-db0c-4bcc-81a4-b97c8e6c244c,ce4708a3-db0c-4bcc-81a4-b97c8e6c244c
18945,78ff5a0c-ff67-40d3-b5a4-f497239f5075,Université de Dschang,14787 Katherine Place,Port Saint Lucie,FL,33633,(813) 936-7558,(813) 936-7558,(813) 936-7558,Vocational,Grade 8,D+,78ff5a0c-ff67-40d3-b5a4-f497239f5075,78ff5a0c-ff67-40d3-b5a4-f497239f5075
11277,21ca647c-f518-4ef0-a24b-e07eb145bf08,Université de Dschang,8204 Castlehill Drive,Indianapolis,IN,49018,(269) 316-5375,(269) 316-5375,(269) 316-5375,Vocational,Kindergarten,A+,21ca647c-f518-4ef0-a24b-e07eb145bf08,21ca647c-f518-4ef0-a24b-e07eb145bf08
3185,c0209a47-d3f5-4f45-9721-65d149a45d6e,Université de Dschang,42 Odeum Street,Sacramento,CA,95354,(209) 196-8013,(209) 196-8013,(209) 196-8013,Elementary,Grade 2,B+,c0209a47-d3f5-4f45-9721-65d149a45d6e,c0209a47-d3f5-4f45-9721-65d149a45d6e
17614,62d63d6e-426d-49d2-89cd-56164f510458,Université de Douala,3367 Candler Place,Billings,MT,29505,(843) 246-1316,(843) 246-1316,(843) 246-1316,Primary,Kindergarten,A+,62d63d6e-426d-49d2-89cd-56164f510458,62d63d6e-426d-49d2-89cd-56164f510458
8192,1b21bccf-62fd-4c78-bb6c-43deedbc0b81,Université de Douala,2022 Marybeth Lane,Vienna,VA,79159,(806) 372-3595,(806) 372-3595,(806) 372-3595,Elementary,Grade 12,Pass,1b21bccf-62fd-4c78-bb6c-43deedbc0b81,1b21bccf-62fd-4c78-bb6c-43deedbc0b81
14658,85a2be8f-2981-480e-bb78-03bd6eca67cf,Université de Djibouti,13523 Paxton Court,Austin,TX,02119,(617) 113-0687,(617) 113-0687,(617) 113-0687,Upper Secondary,Grade 6,C,85a2be8f-2981-480e-bb78-03bd6eca67cf,85a2be8f-2981-480e-bb78-03bd6eca67cf
6447,9fbef5bf-ee20-45d7-9e33-3fc520bd4a31,Université de Djibouti,10793 Riley Road,Shawnee Mission,KS,32511,(850) 084-0275,(850) 084-0275,(850) 084-0275,Secondary,Transitional Kindergarten,High Distinction,9fbef5bf-ee20-45d7-9e33-3fc520bd4a31,9fbef5bf-ee20-45d7-9e33-3fc520bd4a31
19617,23a47cac-bf7e-42bc-b030-bc0edf78214c,Université de Corse Pascal Paoli,1706 Ventura Drive,San Francisco,CA,32964,(772) 900-0908,(772) 900-0908,(772) 900-0908,Alternative School,Reception,Merit,23a47cac-bf7e-42bc-b030-bc0edf78214c,23a47cac-bf7e-42bc-b030-bc0edf78214c
15360,32c925b4-678d-479a-aa87-df69c4869b71,Université de Corse Pascal Paoli,6173 New Ellenton Loop,Los Angeles,CA,68517,(402) 540-6681,(402) 540-6681,(402) 540-6681,Primary,Grade 2,B+,32c925b4-678d-479a-aa87-df69c4869b71,32c925b4-678d-479a-aa87-df69c4869b71
3796,1cd4c211-6a8d-40b4-a959-f92a0f1314f4,Université de Corse Pascal Paoli,6879 Gordon Path,Monroe,LA,33141,(305) 847-3678,(305) 847-3678,(305) 847-3678,Secondary,Grade 4,B-,1cd4c211-6a8d-40b4-a959-f92a0f1314f4,1cd4c211-6a8d-40b4-a959-f92a0f1314f4
10362,5c72e8c0-a9f4-4b17-ab1c-0a1530327be2,Université de Cocody,13995 Chantel Court,Denton,TX,19810,(302) 060-1453,(302) 060-1453,(302) 060-1453,Vocational,Grade 3,B,5c72e8c0-a9f4-4b17-ab1c-0a1530327be2,5c72e8c0-a9f4-4b17-ab1c-0a1530327be2
6788,3a609a16-d6b2-48b6-9e4e-1b2e71724759,Université de Cocody,7086 Dzuro Drive,London,KY,33305,(954) 638-0218,(954) 638-0218,(954) 638-0218,Elementary,Pre-Kindergarten,A,3a609a16-d6b2-48b6-9e4e-1b2e71724759,3a609a16-d6b2-48b6-9e4e-1b2e71724759
11329,4fecd190-92de-4fca-9f36-35a9b8e41004,Université de Chlef,7555 Keel Court,Austin,TX,10090,(212) 084-3131,(212) 084-3131,(212) 084-3131,Secondary,Grade 12,Pass,4fecd190-92de-4fca-9f36-35a9b8e41004,4fecd190-92de-4fca-9f36-35a9b8e41004
1755,a1ac8aaa-a73c-42a4-b426-b70345e02987,Université de Chlef,3315 Karney Drive,Washington,DC,10310,(718) 429-9280,(718) 429-9280,(718) 429-9280,Special Education,Transitional Kindergarten,High Distinction,a1ac8aaa-a73c-42a4-b426-b70345e02987,a1ac8aaa-a73c-42a4-b426-b70345e02987
11195,7d755ccf-3cf6-4178-b071-c5b2327aadab,Université de Cergy-Pontoise,4859 Laurel Bay Lane,South Bend,IN,35279,(205) 528-1019,(205) 528-1019,(205) 528-1019,Primary,Reception,Merit,7d755ccf-3cf6-4178-b071-c5b2327aadab,7d755ccf-3cf6-4178-b071-c5b2327aadab
3709,fd9aae27-d45e-4904-9fab-7b97e2f933b9,Université de Cergy-Pontoise,8906 Las Pacos Court,Charleston,WV,78744,(361) 652-4039,(361) 652-4039,(361) 652-4039,Vocational,Reception,Merit,fd9aae27-d45e-4904-9fab-7b97e2f933b9,fd9aae27-d45e-4904-9fab-7b97e2f933b9
18516,d1c9876b-852e-4be2-8692-6b3b9020e1b3,Université de Caen Basse Normandie,1826 O'Day Street,Pittsburgh,PA,34102,(941) 189-1301,(941) 189-1301,(941) 189-1301,Secondary,Grade 4,B-,d1c9876b-852e-4be2-8692-6b3b9020e1b3,d1c9876b-852e-4be2-8692-6b3b9020e1b3
8785,e982e748-d1c5-422f-8752-f81379fd123c,Université de Caen Basse Normandie,14312 Senn Street,Wichita,KS,47719,(812) 561-8088,(812) 561-8088,(812) 561-8088,Primary,Grade 1,A-,e982e748-d1c5-422f-8752-f81379fd123c,e982e748-d1c5-422f-8752-f81379fd123c
13070,3fe6d540-4ffd-4217-b231-45d1ff97cb6d,Université de Béjaia,1815 Vertex Court,Fort Worth,TX,14639,(585) 605-8650,(585) 605-8650,(585) 605-8650,Elementary,Grade 9,D,3fe6d540-4ffd-4217-b231-45d1ff97cb6d,3fe6d540-4ffd-4217-b231-45d1ff97cb6d
1891,065cd534-7379-4eec-a918-65c96eebc555,Université de Béjaia,3356 Sandalwood Place,Davenport,IA,10110,(917) 893-9327,(917) 893-9327,(917) 893-9327,Upper Secondary,Nursery,Distinction,065cd534-7379-4eec-a918-65c96eebc555,065cd534-7379-4eec-a918-65c96eebc555
18165,c100175a-7558-439f-8491-639ad95788c5,Université de Buéa,5582 Ruthie Road,Dallas,TX,22156,(571) 988-1972,(571) 988-1972,(571) 988-1972,Vocational,Grade 3,B,c100175a-7558-439f-8491-639ad95788c5,c100175a-7558-439f-8491-639ad95788c5
2904,a6fd02a1-8e33-423e-9935-b8831960b1f8,Université de Buéa,4725 Dominguez Drive,Denver,CO,06120,(860) 247-8459,(860) 247-8459,(860) 247-8459,Adult Education,Kindergarten,A+,a6fd02a1-8e33-423e-9935-b8831960b1f8,a6fd02a1-8e33-423e-9935-b8831960b1f8
19000,e02868f6-d413-4b28-a9d6-ffa11584e9e2,Université de Bretagne Sud,10167 Hans Lane,Denton,TX,66622,(785) 398-2522,(785) 398-2522,(785) 398-2522,Secondary,Grade 11,F,e02868f6-d413-4b28-a9d6-ffa11584e9e2,e02868f6-d413-4b28-a9d6-ffa11584e9e2
13889,7bb4261e-b4cb-42a2-82a5-fde5d2493877,Université de Bretagne Sud,10345 Susan Avenue,Newton,MA,12227,(518) 451-9968,(518) 451-9968,(518) 451-9968,Secondary,Grade 1,A-,7bb4261e-b4cb-42a2-82a5-fde5d2493877,7bb4261e-b4cb-42a2-82a5-fde5d2493877
7191,e97b2495-084c-4dd8-8f4b-71c51efe5633,Université de Bretagne Sud,10725 Justice Lane,Lehigh Acres,FL,12210,(518) 824-0767,(518) 824-0767,(518) 824-0767,Vocational,Grade 2,B+,e97b2495-084c-4dd8-8f4b-71c51efe5633,e97b2495-084c-4dd8-8f4b-71c51efe5633
10451,5174d126-381d-4597-80a6-4a86e370c060,Université de Bretagne Occidentale,8160 Hemstead Road,Canton,OH,78245,(830) 116-2314,(830) 116-2314,(830) 116-2314,Vocational,Grade 9,D,5174d126-381d-4597-80a6-4a86e370c060,5174d126-381d-4597-80a6-4a86e370c060
5081,bcf2aa5d-39d4-490c-8aa9-ebcafe5ffcd2,Université de Bretagne Occidentale,7375 Duncan Drive,Billings,MT,94132,(415) 190-4953,(415) 190-4953,(415) 190-4953,Special Education,Transitional Kindergarten,High Distinction,bcf2aa5d-39d4-490c-8aa9-ebcafe5ffcd2,bcf2aa5d-39d4-490c-8aa9-ebcafe5ffcd2
19581,a6091b1a-0a89-49d2-88e3-20e5dd30091b,Université de Bourgogne,14411 Summerton Street,Fort Worth,TX,73197,(405) 413-7419,(405) 413-7419,(405) 413-7419,Secondary,Transitional Kindergarten,High Distinction,a6091b1a-0a89-49d2-88e3-20e5dd30091b,a6091b1a-0a89-49d2-88e3-20e5dd30091b
17880,1e33c123-91df-4d3e-b5f1-0bf5585c8980,Université de Bourgogne,10797 Patino Lane,Raleigh,NC,95865,(916) 497-5662,(916) 497-5662,(916) 497-5662,Pre-Kindergarten,Nursery,Distinction,1e33c123-91df-4d3e-b5f1-0bf5585c8980,1e33c123-91df-4d3e-b5f1-0bf5585c8980
6959,fedd8c98-5a08-439e-9a85-3bedc115f02b,Université de Bourgogne,13948 Double Palm Street,Wichita,KS,98133,(206) 889-8980,(206) 889-8980,(206) 889-8980,Kindergarten,Grade 4,B-,fedd8c98-5a08-439e-9a85-3bedc115f02b,fedd8c98-5a08-439e-9a85-3bedc115f02b
17011,4ac15dc8-6c86-4098-b47f-b0fcc995f1fa,Université de Bouaké,4981 Dillon Lane,Austin,TX,95973,(916) 791-1011,(916) 791-1011,(916) 791-1011,Vocational,Transitional Kindergarten,High Distinction,4ac15dc8-6c86-4098-b47f-b0fcc995f1fa,4ac15dc8-6c86-4098-b47f-b0fcc995f1fa
1783,813433ea-7397-4593-8497-3a317d524a47,Université de Bouaké,3733 Hickory Grove Lane,Hialeah,FL,10305,(718) 894-8570,(718) 894-8570,(718) 894-8570,Special Education,Pre-Kindergarten,A,813433ea-7397-4593-8497-3a317d524a47,813433ea-7397-4593-8497-3a317d524a47
9583,c97c4bfc-de33-428b-a553-c782009fe563,Université de Blida,2473 Lester Drive,London,KY,20566,(202) 262-1756,(202) 262-1756,(202) 262-1756,Vocational,Transitional Kindergarten,High Distinction,c97c4bfc-de33-428b-a553-c782009fe563,c97c4bfc-de33-428b-a553-c782009fe563
7342,07a47b1d-a07a-4892-9a43-21800262983b,Université de Blida,4372 Windham Way,Lake Worth,FL,40280,(502) 520-7719,(502) 520-7719,(502) 520-7719,Pre-Kindergarten,Grade 12,Pass,07a47b1d-a07a-4892-9a43-21800262983b,07a47b1d-a07a-4892-9a43-21800262983b
17139,a522361f-daee-436f-b654-7d851912ee8a,Université de Biskra,4624 Westmoreland Loop,Hayward,CA,89160,(702) 652-3114,(702) 652-3114,(702) 652-3114,Primary,Reception,Merit,a522361f-daee-436f-b654-7d851912ee8a,a522361f-daee-436f-b654-7d851912ee8a
807,074fa223-ff76-4ae5-b06e-fbb47e37b5a1,Université de Biskra,3489 Grant Way,El Paso,TX,80910,(719) 584-6827,(719) 584-6827,(719) 584-6827,Elementary,Grade 11,F,074fa223-ff76-4ae5-b06e-fbb47e37b5a1,074fa223-ff76-4ae5-b06e-fbb47e37b5a1
18332,ea0e67aa-2a6e-4797-820a-481bd37f2daf,Université de Batna,6057 Tupelo Terrace,Sparks,NV,25336,(304) 738-2844,(304) 738-2844,(304) 738-2844,Elementary,Grade 7,C-,ea0e67aa-2a6e-4797-820a-481bd37f2daf,ea0e67aa-2a6e-4797-820a-481bd37f2daf
8824,7455c9b5-eba6-469b-9689-87f37a434771,Université de Batna,13177 Jenks Court,Corpus Christi,TX,77020,(713) 092-7421,(713) 092-7421,(713) 092-7421,Secondary,Grade 7,C-,7455c9b5-eba6-469b-9689-87f37a434771,7455c9b5-eba6-469b-9689-87f37a434771
18643,75a5790b-484f-47c6-b9d5-b8242db9192f,Université de Bangui,6983 Nuthatch Avenue,Newton,MA,45408,(937) 562-0941,(937) 562-0941,(937) 562-0941,Adult Education,Nursery,Distinction,75a5790b-484f-47c6-b9d5-b8242db9192f,75a5790b-484f-47c6-b9d5-b8242db9192f
8981,9ecc8b21-156f-4758-bf2e-293daa0848ec,Université de Bangui,9863 Mcduffie Court,Denton,TX,85219,(480) 167-3348,(480) 167-3348,(480) 167-3348,Kindergarten,Year 1,Credit,9ecc8b21-156f-4758-bf2e-293daa0848ec,9ecc8b21-156f-4758-bf2e-293daa0848ec
16978,b3b36fd3-fd1a-49be-a583-19152590a980,Université de Bandundu Ville,478 Arcadia Lakes Drive,Virginia Beach,VA,83206,(208) 690-7545,(208) 690-7545,(208) 690-7545,Middle School,Transitional Kindergarten,High Distinction,b3b36fd3-fd1a-49be-a583-19152590a980,b3b36fd3-fd1a-49be-a583-19152590a980
6653,e5d9925e-0b78-48de-a282-7b0b132344b4,Université de Bandundu Ville,10912 Saddlebrook Circle,Santa Barbara,CA,79928,(915) 149-8654,(915) 149-8654,(915) 149-8654,Primary,Grade 4,B-,e5d9925e-0b78-48de-a282-7b0b132344b4,e5d9925e-0b78-48de-a282-7b0b132344b4
14750,e6743a45-5abc-4f7b-aeb7-2b467c736d48,Université de Bamenda,3487 Churchill Downs,Moreno Valley,CA,36670,(251) 981-1612,(251) 981-1612,(251) 981-1612,Kindergarten,Transitional Kindergarten,High Distinction,e6743a45-5abc-4f7b-aeb7-2b467c736d48,e6743a45-5abc-4f7b-aeb7-2b467c736d48
8133,3d88fb62-ecbe-4061-aecd-6440bd894fd1,Université de Bamenda,9933 Fairmount Court,San Antonio,TX,95973,(530) 622-5645,(530) 622-5645,(530) 622-5645,Primary,Grade 3,B,3d88fb62-ecbe-4061-aecd-6440bd894fd1,3d88fb62-ecbe-4061-aecd-6440bd894fd1
16277,6854a85b-30ab-4ed2-a928-f859b94b5aff,Université de Bamako,8099 Alesio Street,Durham,NC,32969,(772) 043-0402,(772) 043-0402,(772) 043-0402,Elementary,Kindergarten,A+,6854a85b-30ab-4ed2-a928-f859b94b5aff,6854a85b-30ab-4ed2-a928-f859b94b5aff
5452,57f7cef5-e609-42e6-9dce-3693f95a2fa0,Université de Bamako,13043 Athens Lane,Philadelphia,PA,27710,(919) 956-5996,(919) 956-5996,(919) 956-5996,Special Education,Kindergarten,A+,57f7cef5-e609-42e6-9dce-3693f95a2fa0,57f7cef5-e609-42e6-9dce-3693f95a2fa0
12739,299107ab-b715-444b-aaba-631ba9c73136,Université de 7 Novembre à Carthage,12022 John Blake Lane,Saint Paul,MN,89178,(702) 556-2770,(702) 556-2770,(702) 556-2770,Alternative School,Grade 4,B-,299107ab-b715-444b-aaba-631ba9c73136,299107ab-b715-444b-aaba-631ba9c73136
2288,5377e801-2231-4d37-8e82-732d42e293df,Université de 7 Novembre à Carthage,2298 Broome Court,Jacksonville,FL,93150,(805) 883-0626,(805) 883-0626,(805) 883-0626,Alternative School,Grade 11,F,5377e801-2231-4d37-8e82-732d42e293df,5377e801-2231-4d37-8e82-732d42e293df
11338,6eb1747e-f77f-45a9-856f-82ae26e36d24,Université d'Orléans,7518 Yalaha Avenue,Birmingham,AL,25770,(304) 086-0388,(304) 086-0388,(304) 086-0388,Adult Education,Grade 6,C,6eb1747e-f77f-45a9-856f-82ae26e36d24,6eb1747e-f77f-45a9-856f-82ae26e36d24
1709,ac0ce14d-69e1-445d-b0cb-d833511697dd,Université d'Orléans,4963 Ironton Place,Raleigh,NC,73119,(405) 968-8367,(405) 968-8367,(405) 968-8367,Secondary,Kindergarten,A+,ac0ce14d-69e1-445d-b0cb-d833511697dd,ac0ce14d-69e1-445d-b0cb-d833511697dd
15866,d267f892-af3b-43f9-aa8a-ee3d6b25ac9a,Université d'Oran Es-Senia,23 Frazier Way,Philadelphia,PA,83405,(208) 427-8685,(208) 427-8685,(208) 427-8685,High School,Year 2,Satisfactory,d267f892-af3b-43f9-aa8a-ee3d6b25ac9a,d267f892-af3b-43f9-aa8a-ee3d6b25ac9a
2816,221af971-f357-42a0-a3a7-e2638d37ae93,Université d'Oran Es-Senia,9858 Vertigo Lane,Dallas,TX,23242,(804) 036-3447,(804) 036-3447,(804) 036-3447,Adult Education,Grade 5,C+,221af971-f357-42a0-a3a7-e2638d37ae93,221af971-f357-42a0-a3a7-e2638d37ae93
10646,deb36704-b50c-485f-9ac7-5fbba8fc7ec6,Université d'Evry Val d'Essonne,10412 Shining Willow Court,Waco,TX,47905,(765) 348-5396,(765) 348-5396,(765) 348-5396,High School,Year 2,Satisfactory,deb36704-b50c-485f-9ac7-5fbba8fc7ec6,deb36704-b50c-485f-9ac7-5fbba8fc7ec6
4702,285668a8-cd0e-44d2-a4dc-d1813160471c,Université d'Evry Val d'Essonne,2167 Jessup Street,Port Saint Lucie,FL,60646,(847) 406-4675,(847) 406-4675,(847) 406-4675,Kindergarten,Reception,Merit,285668a8-cd0e-44d2-a4dc-d1813160471c,285668a8-cd0e-44d2-a4dc-d1813160471c
11165,a3f285c8-a188-4076-8a08-0ec5f06b5ea2,Université d'Etat d'Haiti,864 Ukulele Street,Salt Lake City,UT,17126,(717) 613-2037,(717) 613-2037,(717) 613-2037,Primary,Pre-Kindergarten,A,a3f285c8-a188-4076-8a08-0ec5f06b5ea2,a3f285c8-a188-4076-8a08-0ec5f06b5ea2
5984,86108d3f-6efe-4b31-9686-c4e71f368ee7,Université d'Etat d'Haiti,678 Liendo Lane,Stockton,CA,27658,(919) 856-9471,(919) 856-9471,(919) 856-9471,Middle School,Year 2,Satisfactory,86108d3f-6efe-4b31-9686-c4e71f368ee7,86108d3f-6efe-4b31-9686-c4e71f368ee7
10303,0ae64681-d5d5-4847-9741-e47dc4f129c5,Université d'Avignon,8078 Burgess Drive,Lake Worth,FL,10165,(917) 944-9128,(917) 944-9128,(917) 944-9128,Vocational,Pre-Kindergarten,A,0ae64681-d5d5-4847-9741-e47dc4f129c5,0ae64681-d5d5-4847-9741-e47dc4f129c5
6589,c6198739-4201-44fc-b152-deba499196c2,Université d'Avignon,12764 Briarcliffe Court,Corpus Christi,TX,92612,(949) 590-7043,(949) 590-7043,(949) 590-7043,Kindergarten,Grade 5,C+,c6198739-4201-44fc-b152-deba499196c2,c6198739-4201-44fc-b152-deba499196c2
15232,a216a4cb-a220-4891-8753-1d5894c6b84a,Université d'Auvergne (Clermont-Ferrand I),12810 Mccook Street,Austin,TX,31410,(912) 995-3093,(912) 995-3093,(912) 995-3093,Middle School,Year 3,Unsatisfactory,a216a4cb-a220-4891-8753-1d5894c6b84a,a216a4cb-a220-4891-8753-1d5894c6b84a
3070,be92665c-9ca1-4430-9d51-9de132037ce4,Université d'Auvergne (Clermont-Ferrand I),2303 Manion Terrace,Silver Spring,MD,54313,(920) 279-9424,(920) 279-9424,(920) 279-9424,Middle School,Grade 3,B,be92665c-9ca1-4430-9d51-9de132037ce4,be92665c-9ca1-4430-9d51-9de132037ce4
