distribution_id,distribution_key,title,type,user_role,created_by_user_key,school_key,district_key,organization_key,expiration_date,expire_offset,active,allow_direct_pay,allow_reimbursements,allow_marketplace,is_shared
3488,110a275a-c78c-488e-8641-8937efce3452,Range of motion measurements,disbursement,user,f20208ed-6878-42ee-ab1a-2f222ffc8104,,,3a32ee3a-18f8-4b55-a86a-4f4cecdd02bb,2024-12-04 08:47:35,,1,1,1,1,
3489,774f1f5e-a24f-45f1-b748-c53e9dd9d463,Echo exam of eye thickness,project,viewer,c24ea21d-8047-42f0-9681-8b6cfd4ab0d2,b477db7a-1d05-4408-be87-3b8cfeeab4db,c24ea21d-8047-42f0-9681-8b6cfd4ab0d2,838de930-a7e7-4c77-8f40-30ae6f358b52,2025-07-22 14:37:31,,0,1,0,0,1
3490,f9c127d7-d815-4cec-a915-55b47362120a,Vasopneumatic device therapy,default,editor,d9cef964-d775-4235-abd4-3db19cadcf4a,e83be5a5-2d79-4211-8c18-bff1ff2aa477,d9cef964-d775-4235-abd4-3db19cadcf4a,1798130e-37eb-4792-b981-f49317b705fa,2025-04-23 21:53:40,,1,1,1,1,0
3491,0041cc07-fa0e-41b6-b7a2-d3d75c9e9547,PPSV23 vacc 2 yrs+ subq/im,gofundme,moderator,e0f53f02-d630-44c0-bee1-0f831ad2363f,c43b7a18-bf18-4aa3-9ee2-5b89b7f53fa8,e0f53f02-d630-44c0-bee1-0f831ad2363f,ed4fc4d3-a4a6-41b2-af45-44e6fecfbbe0,2025-05-21 23:37:30,,0,1,0,0,0
3492,6e93f9a1-326f-49c0-bdad-83ec08c38f02,Nfct ds respir nfctj mxa&crp,default,contributor,57d02338-c852-4854-8a47-9cbfc79db983,9fa9e0c6-b0f4-4af3-b603-1e2560e6699d,57d02338-c852-4854-8a47-9cbfc79db983,f1f80622-6755-4443-98ac-c657ae1e12ec,2025-09-10 18:38:54,,0,1,0,0,0
3493,1918863f-9966-42c6-b277-67a04f43ed58,Inj multihance,allocation,editor,35084850-7c4e-43c2-8a88-a049a31a05d4,0f402d88-78c8-49a3-a3e5-41616c0cacdf,35084850-7c4e-43c2-8a88-a049a31a05d4,c94aaaef-39b9-4f02-b923-e942dc20f9d2,2025-08-21 05:38:04,,0,1,0,0,0
3494,cba53086-61e7-44a7-a7bb-1a3ebdda3812,Rp loclzj tum spect 2 areas,project,super_admin,d41b755f-e45b-4d17-8631-0d8b4d3e428a,14ea829e-4c06-4628-8061-383007bda7ca,d41b755f-e45b-4d17-8631-0d8b4d3e428a,314f828e-db9b-4ff7-b498-4bd3ad1a9eba,2025-10-08 04:34:22,,0,1,0,0,1
3495,3a26f212-bf8b-4dd8-9a48-2f541f477733,"LOCM 100-199mg/ml iodine,1ml",disbursement,support,824fd6de-5d29-40a2-b31c-f4385c166697,d22c026d-2005-4753-99f8-24f8d74cbe52,824fd6de-5d29-40a2-b31c-f4385c166697,3cc35560-6a92-4bba-b3ef-db50f7a213b0,2025-06-04 09:41:09,,0,1,0,0,0
3496,b6c999d1-0a02-4162-b588-a3c9dac1acbd,Laryngoscopic sensory test,gofundme,user,41e8027c-9b45-4b70-860f-35a82232d3b2,9fed0e34-424d-4930-afac-6c95d10748f8,41e8027c-9b45-4b70-860f-35a82232d3b2,dcf11865-5b28-4fcf-a6c5-e7bc9c07fbfd,2025-10-02 19:36:37,,0,1,0,0,1
3497,e4b87722-5113-4f31-95f3-a74c28450404,Mri chest w/o dye,disbursement,manager,da8bdc84-e2a6-4ff5-a954-a1a0091d9239,,,a798a1ca-31e8-4aa3-95fe-73ecc06e768c,2024-11-03 09:48:16,,1,1,1,1,
3498,7d662bba-2a7f-4a0b-b3da-a4623b7e393b,Pt eval low complex 20 min,project,viewer,1bf03ef1-20f6-45fd-bd42-a4f4f983b8c5,2c428772-892f-440d-ace9-9877376f3a09,1bf03ef1-20f6-45fd-bd42-a4f4f983b8c5,20e13272-fc16-4fbf-a629-f09937e6f00a,2025-05-22 09:59:42,,0,1,0,0,0
3499,d335dbf0-f874-4515-82f8-8e7a2389f970,Rp loclzj tum whbdy 1 d img,default,admin,832b83dd-fcde-4a28-b875-7a1c1f60c86a,575d372f-c9f4-44ad-9a95-0d0c76511cb3,832b83dd-fcde-4a28-b875-7a1c1f60c86a,23fc310b-51f0-4a00-aa0b-dd7bc3892a01,2025-07-13 09:55:34,,0,1,0,0,1
3500,edf73418-5085-46af-bdde-a5f0c363729b,Esophageal motility study,allocation,guest,e5bdf6ba-0dbc-4481-b91e-b8c844ce155e,bd148101-a1b7-4d4a-a822-6996e3ef3412,e5bdf6ba-0dbc-4481-b91e-b8c844ce155e,a3977a6e-69f7-488d-a993-64fedb90ea57,2025-04-05 23:13:19,,1,1,1,1,1
3501,349124c3-1c3e-44a4-8417-4a7cf674eb0d,Panoramic x-ray of jaws,default,moderator,41e8027c-9b45-4b70-860f-35a82232d3b2,365ba10b-f037-492d-be99-e2ec2cd8e68e,41e8027c-9b45-4b70-860f-35a82232d3b2,af65fb17-4a06-4bd7-beb0-16b7fec61768,2025-01-23 23:19:21,,1,1,1,1,
3502,e5db868f-3829-4bf3-a499-f09212739cc6,Cardiac rehab,allocation,admin,4e4eac61-9ba6-4b22-bf05-ac421b68ca69,f21241af-ee35-4ebc-9eb2-6238b9bef4fd,4e4eac61-9ba6-4b22-bf05-ac421b68ca69,05a77db8-a6b1-4e96-abb7-c79ed45fe36c,2025-10-09 14:23:28,,0,1,0,0,1
3503,9f8f9bf6-b651-4685-a3cd-b7d994f561de,Ai psor mrna 50-100 gen alg,project,guest,8a3a8431-e2a8-4b08-844f-2eb449e73076,,,758d946c-af04-4faf-8606-ff1d10c273c6,2024-11-23 13:49:36,,1,1,1,1,
3504,303458ed-f0a4-43da-a57c-173e50a2e893,Ins mark abd/pel for rt perq,disbursement,user,afd772cf-e39e-4521-afb9-f7478d6f179a,71478d95-487a-47e3-b480-7f4b81e80252,afd772cf-e39e-4521-afb9-f7478d6f179a,824fd6de-5d29-40a2-b31c-f4385c166697,2024-12-22 21:18:24,,1,1,1,1,
3505,b583eef7-fd38-46c9-9e90-245b197f395d,Nuclr rx interstit colloid,gofundme,viewer,377cf2da-bd49-4eb7-b157-f7e95223f7ea,bd15bc7f-288d-422f-b3dd-b54dd8a2292d,377cf2da-bd49-4eb7-b157-f7e95223f7ea,9abc24a3-2ec2-4b1d-93e8-ec14419120f6,2025-05-20 13:59:22,,0,1,0,0,0
3506,c9203ef2-7bcd-4020-84cf-7c623a8e118f,Neph ckd rsk hi stg kdn ds,disbursement,editor,da8bdc84-e2a6-4ff5-a954-a1a0091d9239,,,6d82de7c-30dc-4c8e-bff1-7cc851683d79,2024-11-08 17:28:44,,1,1,1,1,
3507,a1e7f3d2-323a-4be7-9e3d-53d3ec3c63e1,Onc nonsm cll lng ca alys 23,default,contributor,01c4ce30-bc14-45ea-bb62-a489002c04b3,473a6c15-849d-47a8-9c1c-9b3cb18900da,01c4ce30-bc14-45ea-bb62-a489002c04b3,f1c60377-597c-42c0-886e-b5da7c3d2f6c,2025-09-20 12:59:44,,0,1,0,0,0
3508,121308ea-5cb5-40bb-9796-06c4e7b5dab0,Lutetium lu 177 vipivotide,allocation,support,832b83dd-fcde-4a28-b875-7a1c1f60c86a,5fc347e5-0571-49e3-acd7-7910d8c9433e,832b83dd-fcde-4a28-b875-7a1c1f60c86a,38c0ce2b-5d58-456e-a1f5-a1406b4b4317,2024-12-30 16:14:26,,1,1,1,1,
3509,e5754fcc-b2d8-4e1d-8032-ddb788b938de,X-ray exam of foot,gofundme,manager,a2e3d705-137c-486f-b958-8f6839b79539,ad1cbfba-0f6e-4bcf-adeb-97523023a8d7,a2e3d705-137c-486f-b958-8f6839b79539,aeb11d36-41c1-4c73-ad77-784e93321f6d,2025-07-12 01:41:23,,0,1,0,0,1
3510,397cb528-06d1-47e1-a687-504138ecb0c2,X-ray exam hips bi 5/> views,project,super_admin,66e19fd9-d0de-4e46-9a20-84a6efee545b,e808f637-6e9e-4e2f-a50f-ade30cce58bb,66e19fd9-d0de-4e46-9a20-84a6efee545b,68999401-5fe5-42c3-bac6-afd50977c41e,2025-01-16 23:37:53,,1,1,1,1,
3511,60a0e769-6f34-4dfc-932a-16bcc2de298b,No pt prsnt train add 15,disbursement,support,dadb639f-34b3-4ba5-85e6-92a13df28fe6,8df665eb-8050-4ee6-96b8-0727ad1ca9ad,dadb639f-34b3-4ba5-85e6-92a13df28fe6,f21241af-ee35-4ebc-9eb2-6238b9bef4fd,2025-04-08 17:08:33,,1,1,1,1,1
3512,d3135d21-003f-419c-be54-ca4586aeb610,Ht musc image planar mult,gofundme,viewer,99f3fc31-385e-4366-b0c0-fbf7f8fed5bd,,,1586d3f4-9386-4e5c-b391-2bf26c0a9040,2024-11-10 08:02:40,,1,1,1,1,
3513,984ed6dc-8742-44e8-b1ce-792e72015bb7,Onc clrct cfdna 8/7 genes ,default,super_admin,38fcda27-ab68-4e8e-9be1-a3db97323585,61f9cf94-d594-441a-b132-998c6430dd95,38fcda27-ab68-4e8e-9be1-a3db97323585,3258639e-1307-4319-bfc5-ed15cab861fa,2025-07-14 19:07:05,,0,1,0,0,0
3514,46bb42af-8098-4265-a3ba-be28b297580f,Autologous blood process,allocation,user,838de930-a7e7-4c77-8f40-30ae6f358b52,1e150386-1b65-4454-8fa0-aa154775ff0e,838de930-a7e7-4c77-8f40-30ae6f358b52,3b42a5a6-6b65-4495-bd4f-c26714b7eaba,2025-10-29 12:06:16,,0,1,0,0,1
3515,4d698e93-1fd5-4734-8ea5-b2b1b74f1d3a,Ther ivntj ea addl 15 min,project,moderator,f8273edb-eba9-42cf-93c7-abb8dcd2c951,f8fad9ae-bae7-4d9f-b4c1-18da1a31fcbd,f8273edb-eba9-42cf-93c7-abb8dcd2c951,21fa0ef1-deff-496a-933e-b2a69ebd95da,2025-05-07 13:50:17,,0,1,0,0,1
3516,0834dff4-f607-4afa-8dc4-7f9c7c4a35be,Radiation treatment delivery,gofundme,manager,427cd7cf-c1fa-4904-8ae2-14b72c690469,e2817c0c-1dc7-43b2-abe6-2c80a95d0f61,427cd7cf-c1fa-4904-8ae2-14b72c690469,7fe79a8a-0f86-4b15-a32f-52586772b2ce,2025-06-25 20:45:31,,0,1,0,0,1
3517,c69af515-c83a-48dc-834f-04daa394f43d,Lung perfusion imaging,default,admin,12cc0a92-9c44-4283-b50b-a2c5c0423372,06895c80-bc22-4a17-b4e9-3d8d475146a5,12cc0a92-9c44-4283-b50b-a2c5c0423372,5c1478f9-19ba-438a-98e4-905e7fdb384a,2025-02-08 05:06:55,,1,1,1,1,
3518,daa99717-fcc6-4e3c-bb89-bfcf51bb6328,X-ray exam of forearm,allocation,contributor,bbabb9c1-b31f-47c7-8f6b-9bfd2c3f70ac,fe022ae1-a239-408e-9a81-84a9482fce6a,bbabb9c1-b31f-47c7-8f6b-9bfd2c3f70ac,37bca49a-8e96-4a90-abb3-ec89f15346b8,2025-01-08 16:35:46,,1,1,1,1,
3519,c09c0fbf-e492-4bd4-bb64-14a23d21a85a,Rbc dna gntyp 12 bld grp gen,disbursement,guest,1bf03ef1-20f6-45fd-bd42-a4f4f983b8c5,5ce30505-54bf-4909-9170-fe7ffb18ad0c,1bf03ef1-20f6-45fd-bd42-a4f4f983b8c5,dc1c5663-37b7-4ddb-872e-277cd33b6642,2025-01-26 04:59:38,,1,1,1,1,
3520,dbf8e241-ed70-4da3-9303-bcaadcd16a9e,Dx intraop epicar car us chd,project,editor,a14dd5c2-ee56-415d-ba85-ac56b12ca21a,9b572ce7-8a2b-4e90-a037-f0e4e2318782,a14dd5c2-ee56-415d-ba85-ac56b12ca21a,f5f048df-37ac-4aa8-8097-61f34a34a808,2024-12-20 23:26:03,,1,1,1,1,
3521,e0ce9381-8acb-4683-97e6-2bbd90c161a3,Ct sft tsue nck w/o & w/dye,project,moderator,e5bdf6ba-0dbc-4481-b91e-b8c844ce155e,8950699a-9687-4708-83da-c1f32bee53a4,e5bdf6ba-0dbc-4481-b91e-b8c844ce155e,7b8c3434-2008-40ed-9ee0-5970c28f4a63,2025-03-15 12:08:33,,1,1,1,1,0
3522,2147c30d-a2a0-46f4-a6b6-ccbd639c2a61,Quan mri alys brn w/o dx mri,disbursement,manager,a1dcee8f-5fd1-44fa-8073-806512de3e54,1943575c-bedf-4e73-a725-a278fb8326dd,a1dcee8f-5fd1-44fa-8073-806512de3e54,3d56fafd-b7cb-4e81-ba07-5a567a0c1427,2025-05-10 17:19:13,,0,1,0,0,0
3523,9684e829-3c98-45dc-a0df-a702b6d42dcc,Ca vi psp&sp1 antb cl semiql,gofundme,admin,47f0fb52-480c-44b3-a3b0-4695a96a4855,af8cc500-295d-41fe-aa97-4f79abff3912,47f0fb52-480c-44b3-a3b0-4695a96a4855,88704f91-65a9-4622-b68d-f0f910062925,2025-06-16 02:35:24,,0,1,0,0,0
3524,77b5476d-3443-4ce0-8479-52c7cbfdb4d9,Tyrosinemia typ i mntr quan,default,contributor,2a50b594-4ab2-4d71-b600-140470f4645a,f7539d76-8e41-4201-9258-373c6e790686,2a50b594-4ab2-4d71-b600-140470f4645a,66e19fd9-d0de-4e46-9a20-84a6efee545b,2025-04-20 02:50:48,,1,1,1,1,0
3525,6966e0e7-5eec-4d58-ac8d-9aa06ab906a6,"Scr c/v cyto,thinlayer,rescr",allocation,guest,f20208ed-6878-42ee-ab1a-2f222ffc8104,27212f8f-2e7c-410d-a21a-636b88bddcec,f20208ed-6878-42ee-ab1a-2f222ffc8104,95861c1f-da0f-4b46-b34b-5d485e9533c8,2025-01-22 22:46:03,,1,1,1,1,
3526,b8ecad5d-4c98-4088-8f7d-ce530f609a20,Psa screening,gofundme,editor,1b478b9d-c358-47e5-947e-4068b0e8729d,f1caa0ff-33fc-4c93-8bbb-96273dee6e69,1b478b9d-c358-47e5-947e-4068b0e8729d,9dfca0c5-4004-406e-af06-a6c2f004d281,2025-01-13 16:36:24,,1,1,1,1,
3527,95e6ed0d-9a33-4c64-8ffb-e227319a0216,Apply intrcav radiat compl,project,support,c24ea21d-8047-42f0-9681-8b6cfd4ab0d2,7b2d093e-da26-49a1-b1f9-02996200ec57,c24ea21d-8047-42f0-9681-8b6cfd4ab0d2,b47c111c-2ec4-4f73-a559-0f4e2f28376b,2025-02-15 21:12:36,,1,1,1,1,
3528,c97905db-2c52-4269-99b8-d92b25c337de,Bone marrow imaging body,disbursement,viewer,40413f56-4f1a-4219-9104-b0d0f7a44bcc,e2b7db91-264c-49e7-a79e-9f9cdf35cb14,40413f56-4f1a-4219-9104-b0d0f7a44bcc,124a1521-7625-4d16-ad87-cf5362b01d28,2024-12-16 13:58:32,,1,1,1,1,
3529,8c80be84-a265-409f-972c-80abc2672122,Ai ds sle alys 11 cytokine,default,super_admin,7e910e85-89bb-46eb-944f-9976131641c8,61b42a9a-5f53-4a8d-b480-0914bffb49ba,7e910e85-89bb-46eb-944f-9976131641c8,5cdf9011-f430-418c-880d-bf1957df5df6,2025-02-18 22:05:11,,1,1,1,1,1
3530,882eabfb-3f64-44bf-b2c0-6d28fd37af70,Bone imaging limited area,allocation,user,4ff968e8-a9fe-497e-9580-3211826b9074,e96d0582-3cb8-45a5-ae4e-06305980992c,4ff968e8-a9fe-497e-9580-3211826b9074,2a9d01d9-e10d-4d5c-90be-889dd3481c53,2025-10-07 18:41:51,,0,1,0,0,0
3531,065a8ced-7be2-4fec-a6c2-bf354fe5da1e,Brachytx isodose plan simple,gofundme,moderator,d41b755f-e45b-4d17-8631-0d8b4d3e428a,2e593882-599f-46b9-999b-070071ef75c6,d41b755f-e45b-4d17-8631-0d8b4d3e428a,0d20ed56-48e2-4787-9dd3-b865554830d1,2025-05-31 18:26:54,,0,1,0,0,1
3532,e43da98d-068c-46ba-9e39-7053362bfac4,Stereoscopic x-ray guidance,allocation,manager,e931c7f2-afdc-4cbb-b98c-a81da1604066,5aab8d4a-e30c-48fb-b226-01d66a3c54d4,e931c7f2-afdc-4cbb-b98c-a81da1604066,832b83dd-fcde-4a28-b875-7a1c1f60c86a,2025-08-30 11:43:48,,0,1,0,0,1
3533,e260c750-da8d-4fd3-bc7e-87814eb9c12c,CO57/58,disbursement,admin,1c09a51a-afc7-4f9e-af87-18032ff28d51,0e032cac-c437-4ff4-9545-3b381ceff021,1c09a51a-afc7-4f9e-af87-18032ff28d51,fbd90540-992a-4173-a8d0-55d822a5b6c6,2025-10-28 05:42:51,,0,1,0,0,0
3534,b6aea23f-1616-4d81-aafb-33eec084fb6b,Ct angio abd&pelv w/o&w/dye,project,contributor,68fe04c3-da7c-4507-b919-ef5809790c73,,,cd9b13c2-9998-4563-9d09-afc9bfdad9e0,2024-11-30 14:59:17,,1,1,1,1,
3535,07e3504c-c560-4e88-bc06-31d5ff797e9a,X-ray exam chest 4+ views,default,guest,c851da6c-22b6-4b96-87c3-83e3e3108b51,92dfdd7f-1684-47ba-a61d-3e0244105bb7,c851da6c-22b6-4b96-87c3-83e3e3108b51,6f81fc2f-7731-4c13-b320-bf9f03eb5af7,2025-10-03 07:38:32,,0,1,0,0,1
3536,dc04ec85-af15-4e9a-8633-76430a83cbb6,Work hardening add-on,disbursement,editor,21fa0ef1-deff-496a-933e-b2a69ebd95da,f9e4c52b-4b6b-499d-84c0-8e3d7fed808a,21fa0ef1-deff-496a-933e-b2a69ebd95da,6471b500-c727-48f2-b8ab-554acf966501,2025-01-31 07:39:36,,1,1,1,1,
3537,baa5c7b0-d6c3-43b9-9a25-60876e15e092,Onc rna tiss predict alg,project,support,fd29c657-99c6-483c-b72d-5108d9c260c1,d1033217-c69a-4441-8be1-0dea4546e82d,fd29c657-99c6-483c-b72d-5108d9c260c1,6d0cb8f4-0793-47bd-974a-628609ded50a,2025-07-09 12:00:48,,0,1,0,0,1
3538,e73b5349-22d2-40b5-8b5c-f327eadce134,Ob fetal ag nipt cfdna alys,gofundme,viewer,cd9b13c2-9998-4563-9d09-afc9bfdad9e0,fb2bbcaa-7871-4009-bfe2-25717fbe88b2,cd9b13c2-9998-4563-9d09-afc9bfdad9e0,1f28b985-7c58-4736-989b-dbf335651957,2025-03-02 08:40:55,,1,1,1,1,0
3539,c18fbc10-8c32-4238-9654-9a34a6ddbdfb,Vol reduction of blood/prod,default,super_admin,4d6a45af-9a1b-4d80-8cd1-6ca686247e42,b28fd613-27a5-473d-922a-b7b5751ec335,4d6a45af-9a1b-4d80-8cd1-6ca686247e42,69a7fd4d-3f8a-4ae7-b095-0de57e5d595a,2025-03-15 18:32:49,,1,1,1,1,1
3540,0af5138a-bcf1-4315-a2e8-9a18993e978a,Diag bronchoscope/catheter,allocation,user,9f60e308-6151-457f-b253-eefb40cf119d,017179df-2997-4e0e-9163-242fa9954aa0,9f60e308-6151-457f-b253-eefb40cf119d,b7b1602b-2f19-4429-bfd3-79c9cc8df952,2025-05-27 17:51:48,,0,1,0,0,1
3541,fe2c836d-3b78-4df3-95cb-34c47c5fc586,Us lmtd jt/fcl evl nvasc xtr,project,super_admin,dae650bb-4343-44ed-be67-62cba2ce1b56,cde76b02-5a9d-4be3-81b4-36d33eb59a18,dae650bb-4343-44ed-be67-62cba2ce1b56,2660ec76-655f-4810-8774-1d8cc684efe1,2025-06-08 04:30:26,,0,1,0,0,1
3542,566d6a82-1ef0-4b3e-b1ea-eb07250603db,Bamlanivimab and etesevima,disbursement,support,ba14073c-a553-4160-ad81-b12eb3b91c82,5cefebaa-3434-4b33-98e5-6504434acf6d,ba14073c-a553-4160-ad81-b12eb3b91c82,2a50b594-4ab2-4d71-b600-140470f4645a,2025-06-28 13:52:39,,0,1,0,0,1
3543,f5fa2e9c-d4b1-4cb1-a00e-38a0dec0d797,Rp loclzj tum 1 area 1 d img,gofundme,moderator,824fd6de-5d29-40a2-b31c-f4385c166697,0aaff2ee-1049-44b8-86e1-7b88280988cd,824fd6de-5d29-40a2-b31c-f4385c166697,a89d5b09-d9d7-4a96-8fe9-af205001a391,2025-07-08 10:43:33,,0,1,0,0,0
3544,08008b27-f913-4492-9f71-e03cab038694,Tactile breast img uni/bi,default,admin,9f620da0-0261-431a-80d2-440278335f1f,9e22bba5-f493-4d2d-9bbd-cd71c2abf9ae,9f620da0-0261-431a-80d2-440278335f1f,cd1b8836-270d-4d3c-9470-b3f900e2a26d,2025-06-28 22:19:02,,0,1,0,0,0
3545,77aa6f05-93ce-4aa9-842a-75dae6f0fe7e,Casirivimab and imdevimab,allocation,user,335c94c8-e391-49c9-8139-db4b50b0d4a5,b4ff41f3-a6af-4339-b726-72edb9bf2cdc,335c94c8-e391-49c9-8139-db4b50b0d4a5,7145e855-1994-45f7-8d20-e4e6c3fa0cb7,2025-09-28 15:35:54,,0,1,0,0,0
3546,a0119f29-89b9-4e67-97a9-2b76937fad61,Thorax stereo rad targetw/tx,gofundme,editor,a2dc428e-e23b-4eca-abbb-240e3d1af15f,831dca2f-0242-464a-a21a-10d295071728,a2dc428e-e23b-4eca-abbb-240e3d1af15f,cb4c63a4-b4e3-4ffa-a707-ad24d8c28d38,2025-03-14 19:12:44,,1,1,1,1,0
3547,d84a0f38-c616-4e91-a7ea-d7a8c629bf89,"Pet dx for non-tumor id, noc",project,guest,ed4fc4d3-a4a6-41b2-af45-44e6fecfbbe0,c60c38fe-eec7-4c29-8c64-398628a47f44,ed4fc4d3-a4a6-41b2-af45-44e6fecfbbe0,c76fe2e3-3dd2-4a5e-902f-5b379a0b131f,2025-01-17 23:33:14,,1,1,1,1,
3548,ca495716-a06f-48f7-b1eb-09e87c539ac6,Drug test def 22+ classes,disbursement,manager,c94aaaef-39b9-4f02-b923-e942dc20f9d2,,,4619e529-70fc-4830-a9c3-bd4c5f781d35,2024-11-11 12:27:18,,1,1,1,1,
3549,00a5797e-3fbb-4e21-84f7-2f184ec5e08b,"Tixagev and cilgav, 300mg",default,viewer,8b85079c-2d3c-459d-9b49-2748c44e63e1,c1e3b701-869a-445d-8065-4c0624a746fd,8b85079c-2d3c-459d-9b49-2748c44e63e1,9be7e3ed-9594-4ad6-82b5-472bd17b5515,2025-08-29 10:43:10,,0,1,0,0,1
3550,f7a7ab0b-7229-4314-9ed7-ffb9699e49e9,Echo exam of fetal heart,allocation,contributor,0f04f5d7-262c-43d9-b6a4-0d5074bee76c,6a866a52-ff1a-4423-b0df-5352f6c9a797,0f04f5d7-262c-43d9-b6a4-0d5074bee76c,5e000f78-828e-4beb-ad57-f0cef9cdc546,2025-03-27 15:02:12,,1,1,1,1,0
3551,336d41c6-c965-498b-91ed-0792381babf4,Mri breast c-unilateral,allocation,moderator,bd8d137d-5d4a-4330-89f7-c43b909c5d9c,82c34ffa-e794-46ff-b2b8-95de276630c1,bd8d137d-5d4a-4330-89f7-c43b909c5d9c,a1dcee8f-5fd1-44fa-8073-806512de3e54,2025-01-26 04:21:25,,1,1,1,1,
3552,1f723476-425b-445a-8759-831ffdee5362,Mri upper extremity w/o dye,disbursement,editor,08ecae27-ccf2-486e-9918-2eb306d23f0f,ead0572a-0e68-48eb-8032-fad5d2d26a75,08ecae27-ccf2-486e-9918-2eb306d23f0f,039a7832-8ebb-48b0-b6c6-611da369c536,2025-09-25 10:27:07,,0,1,0,0,1
3553,d8e19cd2-ebff-466b-9096-09d99dec5795,Radiation tx delivery imrt,project,admin,3d7d5db6-a353-4a72-84da-a419e6e016c3,cf346965-fdc8-431d-a855-d9acb76addbd,3d7d5db6-a353-4a72-84da-a419e6e016c3,cbfaa430-23de-4067-8380-293a5d4eea41,2025-07-06 10:46:08,,0,1,0,0,1
3554,a9310f58-16cd-413a-ae71-8d60ff06a2a2,Ot eval mod complex 45 min,default,super_admin,738131be-ae3e-4aae-8aa5-3b9bc98ce097,,,8d66ae15-1312-437d-817d-b414fc657eba,2024-11-07 07:48:00,,1,1,1,1,
3555,6d8aa43a-c45c-48df-a7b5-743b989b9adc,Genome ultra-rapid seq alys,gofundme,user,1f28b985-7c58-4736-989b-dbf335651957,2b869942-7e28-434e-9b03-db13d50b7dad,1f28b985-7c58-4736-989b-dbf335651957,14fb4361-e93c-4673-af30-f52ef4037e0d,2025-08-21 08:14:12,,0,1,0,0,0
3556,584098fd-d9fa-4451-be7c-73639f28d755,Mri joint upr extr w/o&w/dye,allocation,viewer,57d02338-c852-4854-8a47-9cbfc79db983,24318bae-e461-4404-83af-fb817821aca2,57d02338-c852-4854-8a47-9cbfc79db983,677d5ec6-070a-41ea-a21e-95b1162ffb23,2025-05-02 18:04:39,,0,1,0,0,1
3557,06edf10a-1f41-42d4-b86c-b2156db7f704,Range of motion measurements,gofundme,guest,88704f91-65a9-4622-b68d-f0f910062925,eb3ece94-7d46-41fb-ae9e-d0aa57d9a34f,88704f91-65a9-4622-b68d-f0f910062925,8f168508-a467-4bbb-a78a-30f6f13904f7,2025-10-13 06:05:42,,0,1,0,0,1
3558,09a020f9-0b76-4b52-9ffe-1ba58e58eca6,N-invas prst8 cancer est map,project,manager,0c5f4fab-79e9-466b-b8c4-d584731c67c4,415b0ea0-f9a4-4952-9536-b485901f1b4e,0c5f4fab-79e9-466b-b8c4-d584731c67c4,2b5b8e75-03cc-4271-bde3-d43e79e243eb,2025-07-27 01:33:47,,0,1,0,0,0
3559,72e92dcb-20b1-43e6-b572-07f7e455ba03,Prsnlz trgt dvl arhfcmrigtbs,disbursement,contributor,097f4155-11a9-4eb0-8d42-23f7d1373988,a728d662-001c-4ddc-a5c4-29fe0da0ee3f,097f4155-11a9-4eb0-8d42-23f7d1373988,8f1f30e2-38ea-4e0b-acb8-97bda640b754,2025-08-11 20:12:45,,0,1,0,0,1
3560,340fbd33-0f2f-4eda-95b2-2c5764b47d1b,"Brachytx,non-stranded,I-125",default,support,e692db0f-1d97-493d-9be8-c29842fd75f8,80ee74de-0bd5-4bd2-8a75-14dbfc553ab8,e692db0f-1d97-493d-9be8-c29842fd75f8,8e399636-845f-4452-bd1e-3d4376babdc6,2025-06-08 02:29:31,,0,1,0,0,0
3561,6b395e49-c79f-4df8-91ad-291f7ec26227,Npm1 gene analysis quan,allocation,support,a4581de1-c200-46ce-8f0f-e26db2f87ffb,41a0b28a-5f8a-47fb-ac76-dbf1a31b6337,a4581de1-c200-46ce-8f0f-e26db2f87ffb,cc322bfd-b4a2-4562-a713-79f185a78a88,2025-09-27 05:25:08,,0,1,0,0,1
3562,2fe5ed08-0bac-425b-92e0-9a59029b9e9f,Onc prst8 5 dna reg mrk pcr,gofundme,moderator,fbbe6e4d-babf-42b7-8e05-725a9e79b1d0,22583114-3864-4635-805e-f923957c2878,fbbe6e4d-babf-42b7-8e05-725a9e79b1d0,ebeb725f-55bb-4425-96fd-328609286220,2024-12-17 23:39:48,,1,1,1,1,
3563,a8ed0874-7c15-4b0f-8984-29fe1362572e,Onc pncrtc ca mult ia eclia,disbursement,editor,857d00c9-502f-48ed-9b1a-dbbda7064d85,0d280ae5-5a69-46b7-9018-b6167ff1eaf9,857d00c9-502f-48ed-9b1a-dbbda7064d85,7c212a59-6eed-4883-85ab-25aa47152d33,2025-01-12 13:04:51,,1,1,1,1,
3564,590bfc16-03b1-4c42-ab5c-48f4d3ea335b,Ct head/brain w/dye,project,admin,84147794-8ab1-4bf0-b88e-b8974725837f,6ec9f0b3-e3c2-48f0-85e7-10c3553d9c9b,84147794-8ab1-4bf0-b88e-b8974725837f,955c75cb-e49b-49eb-ab08-467f4466ebd4,2025-07-03 18:07:19,,0,1,0,0,1
3565,c9d864b7-be67-428c-9223-eb43d14b5dda,Radiopharm rx agent noc,default,super_admin,657e8a1e-0297-4c5e-87a6-1afd8c6f0bcf,a01e9022-2665-40ac-9484-7faa8482315e,657e8a1e-0297-4c5e-87a6-1afd8c6f0bcf,c68c51ce-63a7-43b4-95d2-1c546702f7b8,2025-10-04 09:50:31,,0,1,0,0,0
